statefips,countyfips,metrofips,geo_area,year,initiative,naics_title,naics_code,jobs,yoy_change,yoy_growth,contribution_pct
00,000,14020,Bloomington MSA,2024,Conexus - Logistics,Miscellaneous Durable Goods Merchant Wholesalers,4239,210.812657010428,-19.324886351502983,-8.397102910371846,-11.542286167036238
00,000,14020,Bloomington MSA,2024,Conexus - Logistics,Couriers and Express Delivery Services,4921,191.786521401,-25.979174091000004,-11.929874460853451,-15.51673092857564
00,000,14020,Bloomington MSA,2024,Conexus - Logistics,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,4236,84.036096946771,-27.68008568383901,-24.777149587507232,-16.532644191519633
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Medical Equipment and Supplies Manufacturing,3391,4832.0784478,4832.0784478,Inf,94.46338996944999
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Other Miscellaneous Manufacturing,3399,76.9772782601,47.39395300963999,160.20495535370233,0.9265150625569303
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Other Wood Product Manufacturing,3219,61.01602786188,45.29225821228,288.0496167369903,0.8854285575706189
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Other Chemical Product and Preparation Manufacturing,3259,41.1262518873,41.1262518873,Inf,0.8039863615584758
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Other Electrical Equipment and Component Manufacturing,3359,38.1834428782,38.1834428782,Inf,0.7464567253914989
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Other General Purpose Machinery Manufacturing,3339,35.0889827068,34.909264277414,19424.420965996615,0.6824490704378645
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3345,34.2254638017,34.2254638017,Inf,0.6690813009166399
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Other General Purpose Machinery Manufacturing,3339,0,-35.0543231918,-100,-0.6852848598287483
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Other Electrical Equipment and Component Manufacturing,3359,0,-38.1834428782,-100,-0.7464567253914989
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Other Wood Product Manufacturing,3219,16.2012355516,-44.81479231028,-73.44757415498397,-0.8760944691064145
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Communications Equipment Manufacturing,3342,79.5195822957,-45.200967613299994,-36.24179627678039,-0.883643897088561
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Other Miscellaneous Manufacturing,3399,29.58332525046,-45.99558034874,-60.8576956547342,-0.899177960434891
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Other Chemical Product and Preparation Manufacturing,3259,0,-46.9293129562,-100,-0.9174317094951621
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Pharmaceutical and Medicine Manufacturing,3254,3304.296116485,-292.92616481634013,-8.143121050344726,-5.726479575657464
00,000,14020,Bloomington MSA,2024,Conexus - Manufacturing,Medical Equipment and Supplies Manufacturing,3391,0,-5379.12106673485,-100,-105.15764934470482
00,000,14020,Bloomington MSA,2024,Finance & Insurance,"Trust, Fiduciary, and Custody Activities",523991,22.8884366665,17.28155757119,308.2206210875056,19.729660960275424
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,85.25,16.916666666699996,24.756097561036448,19.3130796536762
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Real Estate Credit,522292,44.5396669844,15.0460904567,51.01480467304091,17.177517840360114
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,17.414940359,12.085917414679999,226.79424616780665,13.798007037458559
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Credit Unions,522130,222.911154963,9.842916204000005,4.6196074371897655,11.237262542183512
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,101.529652644,7.244015191199992,7.6830526757867945,8.270201521171048
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Third-Party Administration of Insurance and Pension Funds,524292,5.337167327,3.8943360044100004,269.909305643528,4.446007179381356
00,000,14020,Bloomington MSA,2024,Finance & Insurance,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",522320,6.02014640392,2.8524054666,90.04541479371156,3.2564768855715487
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Mortgage and Nonmortgage Loan Brokers,522310,8.40444147665,-3.678891856650001,-30.44600157235986,-4.20004323928683
00,000,14020,Bloomington MSA,2024,Finance & Insurance,All Other Insurance Related Activities,524298,1.89474225329,-4.66404856772,-71.11140902343604,-5.32475713281655
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Miscellaneous Financial Investment Activities,523999,0.416966678093,-4.846103046537,-92.07750039598206,-5.532601427438872
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Investment Banking and Securities Intermediation,523150,58.3419121418,-5.150926691199999,-8.11261047052575,-5.880606353331806
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Direct Life Insurance Carriers,524113,26.945198033,-5.799559250699996,-17.711413159831103,-6.6211241240254
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Consumer Lending,522291,15.1083778092,-21.6831374717,-58.935157484412215,-24.754768145717925
00,000,14020,Bloomington MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,654.897678168,-25.502437353999994,-3.748153001772292,-29.11510959486023
00,000,14020,Bloomington MSA,2024,Healthcare,Residential Mental Health and Substance Abuse Facilities,623220,212.193262634,56.70291337400002,36.467159308508215,13.513363946448553
00,000,14020,Bloomington MSA,2024,Healthcare,Offices of Mental Health Practitioners (except Physicians),621330,189.392610725,47.918868583000005,33.871210203023324,11.419961912592616
00,000,14020,Bloomington MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,1645.78590435,45.06720551000012,2.815435687898149,10.74035730914088
00,000,14020,Bloomington MSA,2024,Healthcare,Residential Intellectual and Developmental Disability Facilities,623210,281.060828434,43.56874933399996,18.345348400295336,10.383247198580342
00,000,14020,Bloomington MSA,2024,Healthcare,Continuing Care Retirement Communities,623311,282.479087906,37.49722588100002,15.30612330686485,8.936289692382662
00,000,14020,Bloomington MSA,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,348.480899003,33.28710310600002,10.560837027667148,7.932938754441365
00,000,14020,Bloomington MSA,2024,Healthcare,Home Health Care Services,621610,371.579810016,27.94000372900001,8.130607461018414,6.658625043915839
00,000,14020,Bloomington MSA,2024,Healthcare,Psychiatric and Substance Abuse Hospitals,622210,226.915831074,24.800079877,12.27023610486826,5.910322509681917
00,000,14020,Bloomington MSA,2024,Healthcare,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310,357.355794084,21.61809497400003,6.438983477669313,5.151996040938957
00,000,14020,Bloomington MSA,2024,Healthcare,Kidney Dialysis Centers,621492,33.617756466,20.767734707000002,161.61633883969523,4.9493392973995745
00,000,14020,Bloomington MSA,2024,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,407.877045331,16.885494736,4.318634177721781,4.0241289592720735
00,000,14020,Bloomington MSA,2024,Healthcare,Offices of Dentists,621210,445.291025943,14.812230337000017,3.440873392183774,3.5300313068973326
00,000,14020,Bloomington MSA,2024,Healthcare,Diagnostic Imaging Centers,621512,88.2402516071,-13.474471837899998,-13.247316987678804,-3.2112184559322103
00,000,14020,Bloomington MSA,2024,Healthcare,Assisted Living Facilities for the Elderly,623312,203.799251326,-14.607100946000003,-6.68803850897548,-3.481145139472158
00,000,14020,Bloomington MSA,2024,Healthcare,All Other Outpatient Care Centers,621498,25.2285630708,-36.1588197355,-58.902689905504715,-8.617322495176913
00,000,14020,Bloomington MSA,2024,TechPoint,Software Publishers,513210,74.8333333333,24.000000000000007,47.21311475412933,35.6827808668995
00,000,14020,Bloomington MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,34.1284389608,17.946353574799996,110.90260091153863,26.682325082061944
00,000,14020,Bloomington MSA,2024,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,24.3299202301,7.607335902799999,45.49138909337624,11.31045416668789
00,000,14020,Bloomington MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,261.196648488,7.117221354999998,2.80117970797944,10.5817604163201
00,000,14020,Bloomington MSA,2024,TechPoint,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",516210,21.0744322605,4.657765593800001,28.372176205830723,6.925084542206225
00,000,14020,Bloomington MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,42.7314737752,3.0367011003,7.650128456889194,4.514914163344895
00,000,14020,Bloomington MSA,2024,TechPoint,Satellite Telecommunications,517410,15.00566081,1.3418818502,9.820722760137812,1.9950865004148437
00,000,14020,Bloomington MSA,2024,TechPoint,Electromedical and Electrotherapeutic Apparatus Manufacturing,334510,1.59946357899,0.677973893947,73.57368237012479,1.0079997454662233
00,000,14020,Bloomington MSA,2024,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,3.11921516982,-1.3398344243399998,-30.047533584169507,-1.9920424234021934
00,000,14020,Bloomington MSA,2024,TechPoint,Computer Facilities Management Services,541513,1.36001464855,-2.06969465973,-60.346066494129566,-3.077185875189071
00,000,14020,Bloomington MSA,2024,TechPoint,Computer Systems Design Services,541512,149.672492535,-7.9796255899999835,-5.061540361717853,-11.863967971994708
00,000,14020,Bloomington MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,20.3543317546,-8.4749415342,-29.39700022717001,-12.600395067693482
00,000,14020,Bloomington MSA,2024,TechPoint,Custom Computer Programming Services,541511,262.648054642,-16.16376458100001,-5.797374238310848,-24.03200289699895
00,000,14020,Bloomington MSA,2024,TechPoint,Semiconductor and Related Device Manufacturing,334413,10.2275496504,-17.7161333673,-63.39942145807444,-26.340037698088835
00,000,14020,Bloomington MSA,2024,TechPoint,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,334220,79.5195822957,-45.200967613299994,-36.24179627678039,-67.20400926321686
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Bakeries and Tortilla Manufacturing,3118,21097.711521152,2670.7238696110035,14.493545663106033,15.790565981943008
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Other Food Manufacturing,3119,15027.316930842,1082.8896757750008,7.7657522676774615,6.4025491631902
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Grocery and Related Product Merchant Wholesalers,4244,36564.662800568,1042.1294268109996,2.9337136961658627,6.161555547927297
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Local Messengers and Local Delivery,4922,5455.65208917,1008.3750924100004,22.67398889578134,5.9619841693208
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Warehousing and Storage,4931,59667.9065655675,874.7083829369949,1.4877713918876712,5.171684198762584
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Other Financial Investment Activities,5239,24511.611419439003,873.4903383200035,3.6952612913794924,5.16448255050819
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Activities Related to Credit Intermediation,5223,9810.14304739,-752.9880807100017,-7.128455299649794,-4.452016963400911
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,"Other Professional, Scientific, and Technical Services",5419,26345.955526005,-803.0977205970012,-2.9581058068664623,-4.748288541294254
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Plastics Product Manufacturing,3261,29227.710933069004,-889.4998713199966,-2.9534603223960176,-5.259138381480827
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,"Advertising, Public Relations, and Related Services",5418,26314.790570084995,-890.3840428190015,-3.272848108817772,-5.264366016038354
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,General Freight Trucking,4841,49323.12981764,-922.8633324399998,-1.83669039973694,-5.456398734823957
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Freight Transportation Arrangement,4885,19483.8161192,-1110.2387875999993,-5.391064521409072,-6.564249876518935
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Depository Credit Intermediation,5221,60938.66875134,-2115.3790721699916,-3.3548664125275462,-12.507108352158793
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,"Management, Scientific, and Technical Consulting Services",5416,77605.990991,-2212.021300950015,-2.771330978349995,-13.078502313008538
00,000,16980,Chicago-Naperville-Elgin MSA,2024,Advanced & Traded Industries,Computer Systems Design and Related Services,5415,59142.61618772,-3516.097015359999,-5.611505304879394,-20.788806567277852
00,000,16980,Chicago-Naperville-Elgin MSA,2024,AgriNovus,Commercial Bakeries,311812,12873.0465246,2245.0437366000006,21.12385347823642,31.608777425926842
00,000,16980,Chicago-Naperville-Elgin MSA,2024,AgriNovus,Perishable Prepared Food Manufacturing,311991,5180.97847297,1120.4897249100004,27.594947170961692,15.77577743601371
00,000,16980,Chicago-Naperville-Elgin MSA,2024,AgriNovus,Nonchocolate Confectionery Manufacturing,311340,5567.67694274,443.1538026500002,8.647708099571915,6.239321615457993
00,000,16980,Chicago-Naperville-Elgin MSA,2024,AgriNovus,Cookie and Cracker Manufacturing,311821,1174.53533684,378.23910887299985,47.49979914367681,5.325364317513831
00,000,16980,Chicago-Naperville-Elgin MSA,2024,AgriNovus,Poultry and Poultry Product Merchant Wholesalers,424440,1495.42368142,365.94266111,32.399186398861524,5.152238211267533
00,000,16980,Chicago-Naperville-Elgin MSA,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,7387.14186428,220.1370813499998,3.071535292878713,3.099389064964594
00,000,16980,Chicago-Naperville-Elgin MSA,2024,AgriNovus,Retail Bakeries,311811,4001.35647143,200.87327585999992,5.285466755757429,2.8281670258644076
