display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,NAICS,naics_title,Year,group_by_sort,wages
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,33140,Michigan City-La Porte MSA,000000,,2020,1.0,44188.61555543136
1,1,"Agricultural Production, Distribution and Processing",,,00,000,34620,Muncie MSA,000000,,2020,1.0,52475.04393910389
1,2,Value-Added Food and Nutrition,,,00,000,34620,Muncie MSA,000000,,2020,1.0,51330.49555909027
1,3,Animal Health and Nutrition,,,00,000,34620,Muncie MSA,000000,,2020,1.0,23509.835408368486
1,4,Plant Science and Crop Protection,,,00,000,34620,Muncie MSA,000000,,2020,1.0,57935.42060018869
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,34620,Muncie MSA,000000,,2020,1.0,71587.18237672461
1,1,"Agricultural Production, Distribution and Processing",,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,1.0,44580.22588517716
1,2,Value-Added Food and Nutrition,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,1.0,57664.065795361945
1,3,Animal Health and Nutrition,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,1.0,60207.374429462994
1,4,Plant Science and Crop Protection,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,1.0,50026.18256124109
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,1.0,75847.02617594898
1,1,"Agricultural Production, Distribution and Processing",,,00,000,45460,Terre Haute MSA,000000,,2020,1.0,51033.311944938556
1,2,Value-Added Food and Nutrition,,,00,000,45460,Terre Haute MSA,000000,,2020,1.0,62452.12429225011
1,3,Animal Health and Nutrition,,,00,000,45460,Terre Haute MSA,000000,,2020,1.0,75306.28355280963
1,4,Plant Science and Crop Protection,,,00,000,45460,Terre Haute MSA,000000,,2020,1.0,74464.92746516921
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,45460,Terre Haute MSA,000000,,2020,1.0,60704.65984554101
1,1,"Agricultural Production, Distribution and Processing",,,00,000,14020,Bloomington MSA,000000,,2021,1.0,43599.29414858484
1,2,Value-Added Food and Nutrition,,,00,000,14020,Bloomington MSA,000000,,2021,1.0,53124.54235379991
1,3,Animal Health and Nutrition,,,00,000,14020,Bloomington MSA,000000,,2021,1.0,88041.24471200083
1,4,Plant Science and Crop Protection,,,00,000,14020,Bloomington MSA,000000,,2021,1.0,56251.142320977466
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,14020,Bloomington MSA,000000,,2021,1.0,75111.3602981573
1,1,"Agricultural Production, Distribution and Processing",,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,1.0,74863.90995624546
1,2,Value-Added Food and Nutrition,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,1.0,89160.30714668016
1,3,Animal Health and Nutrition,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,1.0,126899.16068085229
1,4,Plant Science and Crop Protection,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,1.0,134321.49624143183
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,1.0,90185.00091217944
1,1,"Agricultural Production, Distribution and Processing",,,00,000,17140,Cincinnati MSA,000000,,2021,1.0,49380.038103754385
1,2,Value-Added Food and Nutrition,,,00,000,17140,Cincinnati MSA,000000,,2021,1.0,80452.67472168774
1,3,Animal Health and Nutrition,,,00,000,17140,Cincinnati MSA,000000,,2021,1.0,81328.68559837998
1,4,Plant Science and Crop Protection,,,00,000,17140,Cincinnati MSA,000000,,2021,1.0,54055.88229876892
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,17140,Cincinnati MSA,000000,,2021,1.0,85221.84536317876
1,1,"Agricultural Production, Distribution and Processing",,,00,000,18020,Columbus MSA,000000,,2021,1.0,64293.1228902256
1,2,Value-Added Food and Nutrition,,,00,000,18020,Columbus MSA,000000,,2021,1.0,63524.16524877299
1,3,Animal Health and Nutrition,,,00,000,18020,Columbus MSA,000000,,2021,1.0,79039.38039432142
1,4,Plant Science and Crop Protection,,,00,000,18020,Columbus MSA,000000,,2021,1.0,59384.87057590345
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,18020,Columbus MSA,000000,,2021,1.0,88791.71881477503
1,1,"Agricultural Production, Distribution and Processing",,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,1.0,47991.72392712458
1,2,Value-Added Food and Nutrition,,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,1.0,64269.385547926795
1,3,Animal Health and Nutrition,,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,1.0,57546.45480752185
1,4,Plant Science and Crop Protection,,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,1.0,68622.03853704207
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,1.0,62991.60323810691
1,1,"Agricultural Production, Distribution and Processing",,,00,000,21780,Evansville MSA,000000,,2021,1.0,80982.16678363239
1,2,Value-Added Food and Nutrition,,,00,000,21780,Evansville MSA,000000,,2021,1.0,76384.95957845442
1,3,Animal Health and Nutrition,,,00,000,21780,Evansville MSA,000000,,2021,1.0,80484.30713648333
1,4,Plant Science and Crop Protection,,,00,000,21780,Evansville MSA,000000,,2021,1.0,95684.4890786235
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,21780,Evansville MSA,000000,,2021,1.0,102325.38962943893
1,1,"Agricultural Production, Distribution and Processing",,,00,000,23060,Fort Wayne MSA,000000,,2021,1.0,47208.12924283858
1,2,Value-Added Food and Nutrition,,,00,000,23060,Fort Wayne MSA,000000,,2021,1.0,60467.48273125308
1,3,Animal Health and Nutrition,,,00,000,23060,Fort Wayne MSA,000000,,2021,1.0,52220.14010544245
1,4,Plant Science and Crop Protection,,,00,000,23060,Fort Wayne MSA,000000,,2021,1.0,68871.94597181719
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,23060,Fort Wayne MSA,000000,,2021,1.0,68449.99634140861
1,1,"Agricultural Production, Distribution and Processing",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,1.0,69977.36292871358
1,2,Value-Added Food and Nutrition,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,1.0,69312.57834675469
1,3,Animal Health and Nutrition,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,1.0,144632.254246487
1,4,Plant Science and Crop Protection,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,1.0,85794.18622113463
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,1.0,88309.02230393312
1,1,"Agricultural Production, Distribution and Processing",,,00,000,29020,Kokomo MSA,000000,,2021,1.0,52912.52316320389
1,2,Value-Added Food and Nutrition,,,00,000,29020,Kokomo MSA,000000,,2021,1.0,49918.06639826251
1,3,Animal Health and Nutrition,,,00,000,29020,Kokomo MSA,000000,,2021,1.0,0.0
1,4,Plant Science and Crop Protection,,,00,000,29020,Kokomo MSA,000000,,2021,1.0,54742.115508338495
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,29020,Kokomo MSA,000000,,2021,1.0,76168.22908757876
1,1,"Agricultural Production, Distribution and Processing",,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,1.0,74972.41525773499
1,2,Value-Added Food and Nutrition,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,1.0,59967.12333459119
1,3,Animal Health and Nutrition,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,1.0,72821.41205986675
1,4,Plant Science and Crop Protection,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,1.0,89975.5426520065
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,1.0,72637.85979098472
1,1,"Agricultural Production, Distribution and Processing",,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,1.0,40628.57681752559
1,2,Value-Added Food and Nutrition,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,1.0,86886.60821357735
1,3,Animal Health and Nutrition,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,1.0,54144.65036309206
1,4,Plant Science and Crop Protection,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,1.0,57728.59906053898
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,1.0,78083.15102067823
1,1,"Agricultural Production, Distribution and Processing",,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,1.0,50814.068834421596
1,2,Value-Added Food and Nutrition,,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,1.0,61363.61889602478
1,3,Animal Health and Nutrition,,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,1.0,66475.09842258476
1,4,Plant Science and Crop Protection,,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,1.0,53145.337341623854
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,1.0,46661.27963653817
1,1,"Agricultural Production, Distribution and Processing",,,00,000,34620,Muncie MSA,000000,,2021,1.0,55811.91629075391
1,2,Value-Added Food and Nutrition,,,00,000,34620,Muncie MSA,000000,,2021,1.0,46712.78501974234
1,3,Animal Health and Nutrition,,,00,000,34620,Muncie MSA,000000,,2021,1.0,10148.885936909732
1,4,Plant Science and Crop Protection,,,00,000,34620,Muncie MSA,000000,,2021,1.0,47554.33470921937
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,34620,Muncie MSA,000000,,2021,1.0,76342.15418076336
1,1,"Agricultural Production, Distribution and Processing",,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,1.0,46708.83210668419
1,2,Value-Added Food and Nutrition,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,1.0,59428.98502755401
1,3,Animal Health and Nutrition,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,1.0,62013.70117024815
1,4,Plant Science and Crop Protection,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,1.0,52312.62570471494
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,1.0,73995.12548023344
1,1,"Agricultural Production, Distribution and Processing",,,00,000,45460,Terre Haute MSA,000000,,2021,1.0,55463.638938128475
1,2,Value-Added Food and Nutrition,,,00,000,45460,Terre Haute MSA,000000,,2021,1.0,57523.0662015908
1,3,Animal Health and Nutrition,,,00,000,45460,Terre Haute MSA,000000,,2021,1.0,80575.08992619875
1,4,Plant Science and Crop Protection,,,00,000,45460,Terre Haute MSA,000000,,2021,1.0,77785.05392561699
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,45460,Terre Haute MSA,000000,,2021,1.0,94465.38467375362
1,1,"Agricultural Production, Distribution and Processing",,,00,000,14020,Bloomington MSA,000000,,2022,1.0,46995.069801197096
1,2,Value-Added Food and Nutrition,,,00,000,14020,Bloomington MSA,000000,,2022,1.0,56253.135444251246
1,3,Animal Health and Nutrition,,,00,000,14020,Bloomington MSA,000000,,2022,1.0,97950.4370634043
1,4,Plant Science and Crop Protection,,,00,000,14020,Bloomington MSA,000000,,2022,1.0,54625.033523946164
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,14020,Bloomington MSA,000000,,2022,1.0,78851.49203256641
1,1,"Agricultural Production, Distribution and Processing",,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,1.0,83427.4675860197
1,2,Value-Added Food and Nutrition,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,1.0,90445.54020588004
1,3,Animal Health and Nutrition,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,1.0,130037.1237135904
1,4,Plant Science and Crop Protection,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,1.0,177217.7856534338
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,1.0,94837.22940640379
1,1,"Agricultural Production, Distribution and Processing",,,00,000,17140,Cincinnati MSA,000000,,2022,1.0,57522.103333501116
1,2,Value-Added Food and Nutrition,,,00,000,17140,Cincinnati MSA,000000,,2022,1.0,83862.45727678535
1,3,Animal Health and Nutrition,,,00,000,17140,Cincinnati MSA,000000,,2022,1.0,84476.22873793909
1,4,Plant Science and Crop Protection,,,00,000,17140,Cincinnati MSA,000000,,2022,1.0,55787.76610895263
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,17140,Cincinnati MSA,000000,,2022,1.0,91599.3110013452
1,1,"Agricultural Production, Distribution and Processing",,,00,000,18020,Columbus MSA,000000,,2022,1.0,56467.52879223242
1,2,Value-Added Food and Nutrition,,,00,000,18020,Columbus MSA,000000,,2022,1.0,66456.37044314551
1,3,Animal Health and Nutrition,,,00,000,18020,Columbus MSA,000000,,2022,1.0,76395.05969522394
1,4,Plant Science and Crop Protection,,,00,000,18020,Columbus MSA,000000,,2022,1.0,69076.10901633704
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,18020,Columbus MSA,000000,,2022,1.0,92872.64327687268
1,1,"Agricultural Production, Distribution and Processing",,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,1.0,51261.7612126547
1,2,Value-Added Food and Nutrition,,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,1.0,68750.15122597961
1,3,Animal Health and Nutrition,,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,1.0,58940.397168591684
1,4,Plant Science and Crop Protection,,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,1.0,73326.91423318298
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,1.0,68410.1400452307
1,1,"Agricultural Production, Distribution and Processing",,,00,000,21780,Evansville MSA,000000,,2022,1.0,81332.81257527224
1,2,Value-Added Food and Nutrition,,,00,000,21780,Evansville MSA,000000,,2022,1.0,79510.28558138855
1,3,Animal Health and Nutrition,,,00,000,21780,Evansville MSA,000000,,2022,1.0,88734.34249431774
1,4,Plant Science and Crop Protection,,,00,000,21780,Evansville MSA,000000,,2022,1.0,77768.85082607224
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,21780,Evansville MSA,000000,,2022,1.0,110163.9473664645
1,1,"Agricultural Production, Distribution and Processing",,,00,000,23060,Fort Wayne MSA,000000,,2022,1.0,52881.299315900906
1,2,Value-Added Food and Nutrition,,,00,000,23060,Fort Wayne MSA,000000,,2022,1.0,60402.41670444684
1,3,Animal Health and Nutrition,,,00,000,23060,Fort Wayne MSA,000000,,2022,1.0,48351.68630708522
1,4,Plant Science and Crop Protection,,,00,000,23060,Fort Wayne MSA,000000,,2022,1.0,76784.7354405516
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,23060,Fort Wayne MSA,000000,,2022,1.0,74098.95193343189
1,1,"Agricultural Production, Distribution and Processing",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,1.0,73062.3869805237
1,2,Value-Added Food and Nutrition,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,1.0,72802.66421113924
1,3,Animal Health and Nutrition,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,1.0,147971.99128162552
1,4,Plant Science and Crop Protection,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,1.0,89063.54342586886
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,1.0,91255.30522516208
1,1,"Agricultural Production, Distribution and Processing",,,00,000,29020,Kokomo MSA,000000,,2022,1.0,56530.937436390705
1,2,Value-Added Food and Nutrition,,,00,000,29020,Kokomo MSA,000000,,2022,1.0,82034.19795909792
1,3,Animal Health and Nutrition,,,00,000,29020,Kokomo MSA,000000,,2022,1.0,0.0
1,4,Plant Science and Crop Protection,,,00,000,29020,Kokomo MSA,000000,,2022,1.0,45850.171613982835
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,29020,Kokomo MSA,000000,,2022,1.0,87813.20741970222
1,1,"Agricultural Production, Distribution and Processing",,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,1.0,77735.53387622528
1,2,Value-Added Food and Nutrition,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,1.0,60939.67195111108
1,3,Animal Health and Nutrition,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,1.0,81298.67033426807
1,4,Plant Science and Crop Protection,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,1.0,100752.22173522622
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,1.0,80401.73943757312
1,1,"Agricultural Production, Distribution and Processing",,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,1.0,44518.57492850913
1,2,Value-Added Food and Nutrition,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,1.0,88472.80705325422
1,3,Animal Health and Nutrition,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,1.0,61534.82228935258
1,4,Plant Science and Crop Protection,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,1.0,56502.2567456588
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,1.0,87293.12563536555
1,1,"Agricultural Production, Distribution and Processing",,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,1.0,49629.71580345573
1,2,Value-Added Food and Nutrition,,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,1.0,62210.145543875275
1,3,Animal Health and Nutrition,,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,1.0,75807.86415052113
1,4,Plant Science and Crop Protection,,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,1.0,60574.87966847245
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,1.0,45878.84876915069
1,1,"Agricultural Production, Distribution and Processing",,,00,000,34620,Muncie MSA,000000,,2022,1.0,58790.866824309065
1,2,Value-Added Food and Nutrition,,,00,000,34620,Muncie MSA,000000,,2022,1.0,51110.22706830171
1,3,Animal Health and Nutrition,,,00,000,34620,Muncie MSA,000000,,2022,1.0,10471.142359158574
1,4,Plant Science and Crop Protection,,,00,000,34620,Muncie MSA,000000,,2022,1.0,61993.70313561547
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,34620,Muncie MSA,000000,,2022,1.0,87891.28487866234
1,1,"Agricultural Production, Distribution and Processing",,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,1.0,47150.11498056444
1,2,Value-Added Food and Nutrition,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,1.0,61153.981157538044
1,3,Animal Health and Nutrition,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,1.0,54276.42907073802
1,4,Plant Science and Crop Protection,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,1.0,56483.097655528036
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,1.0,86260.91642711539
1,1,"Agricultural Production, Distribution and Processing",,,00,000,45460,Terre Haute MSA,000000,,2022,1.0,57938.58859532709
1,2,Value-Added Food and Nutrition,,,00,000,45460,Terre Haute MSA,000000,,2022,1.0,60970.25609497055
1,3,Animal Health and Nutrition,,,00,000,45460,Terre Haute MSA,000000,,2022,1.0,87649.63808581459
1,4,Plant Science and Crop Protection,,,00,000,45460,Terre Haute MSA,000000,,2022,1.0,85615.61249011608
1,5,"Agricultural Equipment, Technologies, and Systems",,,00,000,45460,Terre Haute MSA,000000,,2022,1.0,86840.82211779954
