display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs
0,0,Total - All Industries,,,18,000,00000,Indiana,2027,000000,,0,0,3432419.3805477475
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2028,000000,,0,0,1197514.5430721913
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2022,000000,,0,0,36230.009352736924
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,108135.16651568079
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,0,0,40285.075688520374
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2022,000000,,0,0,47242.01331922033
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,0,0,137207.45805131525
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2025,000000,,0,0,68382.96354848829
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,73180.15380136092
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2027,000000,,0,0,81961.38740182694
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,4335899.83179856
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2019,000000,,0,0,1117934.1999129113
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2027,000000,,0,0,129263.50575606847
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2028,000000,,0,0,128582.1122265315
0,0,Total - All Industries,,,18,000,00000,Indiana,2020,000000,,0,0,3074722.0326632387
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2025,000000,,0,0,37245.47940591574
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0,0,103466.14564885756
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2025,000000,,0,0,113242.70413752816
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2019,000000,,0,0,689084.5160129626
