year,NAICS,occ
2023,333243,29-2018
2026,114119,29-2032
2020,311213,19-1099
2025,311830,29-1218
2026,311920,53-5011
2026,325312,15-2031
2025,325315,49-9043
2028,311811,11-9013
2023,312112,51-2028
2026,312120,25-2022
2028,325413,47-4031
2025,424460,39-1022
2020,424910,43-5031
2025,114112,51-9196
2019,115111,29-1127
2019,311314,43-9041
2026,424450,17-3025
2023,115113,47-2061
2023,311824,49-3031
2019,325413,39-4021
2025,333112,51-9196
2027,424410,43-9081
2019,311212,51-7021
2022,311213,49-3043
2023,311615,53-7031
2026,311941,39-3099
2023,311991,31-9011
2027,312111,43-4151
2019,312111,15-1254
2027,325311,39-3011
2027,325414,31-9093
2021,424820,25-9044
2026,115111,21-1012
2028,311212,39-1022
2024,311314,19-4021
2024,311411,13-2099
2023,311830,51-6064
2025,325315,49-1011
2027,311212,19-1031
2028,311513,29-1292
2021,311811,43-4199
2023,311999,43-3099
2027,424460,49-3021
2028,115116,51-9022
2021,311212,23-1022
2019,311221,47-5032
2026,311313,19-4099
2025,311411,29-1011
2025,311511,25-9031
2020,424520,13-2071
2023,424810,17-1012
2028,311212,27-4012
2025,311313,49-9011
2023,311511,51-3023
2021,311612,23-2011
2026,115113,49-9097
2020,115116,29-1128
2025,311813,25-2012
2021,312111,51-8012
2021,423820,35-9099
2024,114210,29-2034
2020,311513,21-1029
2022,311830,39-6012
2019,311942,25-3011
2023,325413,47-2042
2022,424430,29-9092
2024,115115,19-3094
2019,311224,17-3013
2025,311230,53-3031
2019,311422,49-3091
2026,311942,45-2099
2020,424460,29-1029
2025,424480,37-3011
2020,424520,29-1181
2027,113310,33-9093
2028,115113,27-4014
2019,115116,49-1011
2025,311340,19-4021
2024,311512,39-4021
2020,311613,19-2031
2027,325312,51-9194
2022,424440,19-4092
2021,424510,43-9071
2028,493120,51-7011
2025,493130,19-4044
2023,113210,51-9199
2028,311313,35-2015
2021,114111,47-2142
2022,311811,17-2112
2023,311813,49-3053
2023,325414,43-4061
2024,424420,31-2022
2020,114210,17-3027
2025,311520,25-9099
2026,312120,53-3031
2027,325413,13-1074
2026,333111,25-2011
2023,424810,27-1027
2023,111000,27-2091
2022,114111,53-5022
2024,311340,27-1025
2020,311514,35-2014
2019,311811,51-8093
2024,322110,17-2161
2020,325315,45-2021
2022,493130,45-2092
2027,493130,35-2014
2028,311941,19-4051
2027,312111,29-2056
2026,112000,33-2022
2026,311230,51-7099
2022,311511,17-2051
2020,311821,43-4199
2021,424440,13-1071
2022,424520,43-4121
2026,311941,17-3022
2024,114210,47-5012
2019,311213,51-6064
2026,311221,51-9161
2023,311224,27-3042
2021,311313,53-6041
2024,311314,37-2011
2027,311513,19-4071
2021,311514,51-9161
2022,424460,43-4121
2027,493130,51-7042
2024,115116,43-3071
2020,311920,19-1023
2028,311930,35-3041
2023,311999,49-2098
2022,114111,51-7041
2024,115116,11-9151
2027,311221,51-8093
2021,311422,27-1027
2019,311710,13-2051
2020,311930,51-4062
2024,311999,49-3091
2022,424410,33-9099
2020,424440,27-3092
2026,311710,43-4151
2021,311930,49-3092
2027,311991,33-3021
2019,325193,33-3011
2021,424460,43-9111
2019,424480,11-9171
2027,311520,23-1011
2021,424490,47-2121
2028,424910,29-1031
2023,113110,51-4122
2019,112000,27-2041
2025,311119,35-1011
2026,311514,11-9171
2027,311613,39-5094
2020,311942,37-2012
2027,312120,27-2041
2023,311211,43-4199
2028,311512,47-4071
2022,311710,51-3092
2023,311942,29-1223
2027,312120,51-9021
2023,312120,43-9071
2020,325414,29-1243
2028,423820,47-2041
2020,424480,49-2095
2021,311211,51-2021
2028,311230,29-1128
2025,311811,43-9022
2024,312230,51-2061
2023,325411,11-9151
2019,333111,39-9031
2023,424590,49-9052
2021,493130,19-1023
2022,114210,47-3016
2025,311613,45-2091
2028,311999,33-9093
2028,325411,25-3031
2025,325413,53-7064
2022,333112,53-1047
2026,424410,39-5091
2023,115115,39-5094
2022,311920,47-2111
2019,115116,17-2051
2020,311520,43-2021
2019,325312,33-1011
2022,325411,45-4022
2021,325413,13-2061
2021,113310,51-7031
2025,311212,25-4022
2021,311212,11-1031
2020,311919,15-1243
2025,311412,29-1029
2026,424520,11-9033
2023,311513,39-1013
2024,312230,29-1023
2022,325312,53-5011
2025,113310,53-2031
2022,311211,13-2028
2026,311421,51-9195
2021,325413,47-4061
2026,424480,19-4042
2022,424510,39-4012
2028,111000,49-2097
2027,311119,27-1013
2023,311230,51-2028
2028,311314,53-6011
2024,311340,15-1254
2026,311920,29-1024
2028,311930,49-9092
2024,325315,25-9099
2019,114119,51-4191
2025,115114,13-1031
2019,115210,11-2022
2027,311213,17-2161
2027,311225,51-6063
2022,311511,21-1012
2025,311941,21-1092
2026,311111,53-6032
2023,311212,11-2033
2019,311612,51-2031
2027,311941,29-1292
2024,312120,19-3034
2021,325315,39-9099
2021,333111,13-2061
2026,333243,33-9092
2026,423820,17-2071
2019,424460,21-1023
2027,424490,47-2131
2021,113210,19-3041
2022,115115,37-1011
2022,311212,49-9052
2022,311313,53-2011
2028,311511,53-5022
2028,311613,53-6031
2023,424410,29-1299
2019,424470,51-3023
2021,311119,43-5011
2020,311212,11-2021
2019,312111,11-9131
2019,113110,53-5031
2022,311211,25-3031
2024,311824,47-2221
2022,311991,29-2099
2026,325314,19-4042
2025,424440,27-1027
2023,114111,31-9099
2024,115112,43-4181
2021,311119,39-6011
2027,311812,43-4061
2022,325414,51-4191
2019,424430,41-2021
2024,424460,47-5032
2027,113310,43-9021
2027,115112,53-2012
2022,115114,29-1181
2028,311212,27-2042
2023,311821,25-3011
2025,311824,37-3013
2027,311920,51-4035
2024,312130,13-1041
2024,424410,47-2151
2024,115115,51-7021
2025,311421,29-2036
2019,325412,43-4111
2023,424470,19-3011
2028,424520,29-2099
2021,115112,13-1151
2023,311340,31-9093
2023,311611,25-2058
2021,325315,11-2032
2024,115210,19-4013
2019,311212,33-3021
2023,311213,49-2096
2024,311423,15-2099
2022,333243,13-1081
2021,493120,47-1011
2024,311821,47-2022
2023,312111,11-3021
2027,113110,19-4042
2025,114112,51-4022
2022,311221,13-1121
2027,311513,19-4042
2023,311513,27-1011
2020,312111,29-1243
2025,311412,11-2033
2019,312112,39-5092
2025,312140,29-1021
2021,312230,27-3099
2028,113310,29-1218
2028,115113,31-1128
2026,311314,17-2041
2026,311351,41-9031
2022,311421,27-2042
2023,333243,53-5031
2028,115310,43-3071
2026,311421,41-3021
2019,311520,19-5012
2022,311813,17-2031
2019,312112,13-1131
2023,115116,53-4099
2025,311224,51-6061
2026,312130,53-6011
2022,115114,29-9021
2024,115114,39-4031
2027,311421,41-1011
2020,311710,39-5094
2023,424470,51-4023
2024,311411,47-5012
2020,424410,39-3031
2025,424810,11-3051
2022,424820,41-3031
2024,325312,47-5099
2025,424420,39-5094
2023,493120,49-9052
2021,311111,15-1255
2027,311230,53-3032
2028,311511,51-4199
2020,311615,11-2033
2023,311824,25-1099
2025,325413,53-2022
2024,424490,11-9151
2028,424590,25-2012
2024,424820,47-2071
2022,424820,47-3015
2022,112000,19-1023
2026,115111,35-2012
2019,311352,29-1131
2020,311421,11-3031
2024,311511,13-1141
2026,311612,35-3031
2020,493130,25-4012
2024,311221,25-2032
2027,311421,43-9022
2020,311422,45-1011
2019,311710,37-2011
2026,424420,19-2099
2026,493130,47-5013
2026,311224,39-4012
2028,311224,25-2012
2022,311612,19-4031
2024,424490,35-2012
2023,493120,33-1021
2019,311423,27-2099
2028,311920,19-1032
2023,311942,51-9162
2021,325312,31-2022
2025,424510,19-1032
2019,114111,51-2061
2023,311941,51-4122
2019,493120,51-3091
2019,311513,35-2014
2019,311514,53-7011
2022,311615,53-4031
2020,311824,49-9097
2020,312112,51-4193
2021,312112,39-5093
2020,312113,39-3031
2024,325315,29-1224
2027,311230,15-1232
2028,311830,33-9091
2023,333111,13-2052
2019,424430,43-4031
2024,311411,53-6032
2028,311615,51-4062
2021,312113,51-4192
2020,312140,53-6041
2020,322110,37-1011
2019,325193,19-3034
2024,115113,27-3023
2023,115210,29-1216
2025,311213,11-9033
2019,311230,51-9082
2021,321113,11-3012
2021,325412,51-3091
2028,423820,51-3023
2025,424420,25-1099
2025,311211,43-9081
2023,311830,53-7072
2023,311830,17-2161
2020,311991,49-3021
2025,325413,47-5012
2019,333111,11-3031
2019,424430,51-8093
2024,312113,25-9045
2028,325414,51-8093
2024,424410,45-2041
2021,114210,11-1011
2020,311224,17-2171
2021,311351,39-5011
2021,312112,51-9192
2028,424420,17-2151
2024,424480,37-3019
2024,325314,55-9999
2019,333112,29-1229
2025,424450,51-6041
2022,113210,53-7073
2024,115116,17-3029
2026,311411,17-2199
2026,311611,47-2082
2019,311812,51-8091
2027,325412,25-3021
2024,325414,29-2053
2025,111000,49-9064
2026,115114,25-2012
2028,311212,43-3021
2019,311411,51-4193
2025,312130,53-3031
2024,325193,29-1161
2027,111000,39-3019
2019,115111,49-3093
2019,311221,41-2021
2022,311511,21-1015
2020,311352,17-2161
2022,424440,13-1199
2027,493120,45-2011
2020,311212,41-3011
2023,311930,51-9111
2026,322110,49-3053
2019,325311,53-7199
2020,424430,41-9012
2023,311212,53-7041
2027,311224,33-3012
2022,311313,51-6011
2026,311352,29-1218
2028,311411,27-3091
2022,311611,51-5112
2020,311612,55-9999
2025,311812,43-9111
2025,312120,11-9021
2024,424480,51-9198
2023,424490,17-2011
2026,424810,53-3011
2023,113210,17-2051
2021,311230,11-9039
2024,312113,17-2111
2028,312230,29-2036
2026,311224,49-9051
2021,311224,27-1014
2020,311612,35-3023
2025,311911,47-5032
2021,325315,21-1012
2021,493130,43-2021
2022,311514,39-5011
2019,311919,31-9011
2021,312120,21-1018
2025,424480,53-3054
2024,114111,29-1161
2021,115111,19-3039
2020,311352,29-1242
2026,311615,49-2098
2019,311919,13-1121
2021,311999,43-6011
2025,493120,17-3029
2020,311221,29-2053
2021,311230,49-2091
2028,311919,25-2057
2022,423820,47-2142
2028,424520,19-1042
2025,311221,29-9021
2019,311213,51-9022
2019,311221,35-2013
2019,311314,13-2031
2024,311512,31-9097
2022,311812,53-7121
2020,311941,33-9032
2028,325312,19-2043
2022,114111,17-2112
2026,311225,19-3099
2027,311313,39-3012
2021,311511,51-8091
2021,311613,25-2032
2025,312112,25-9031
2027,424520,27-2041
2025,424910,49-2096
2023,111000,19-3094
2025,114111,27-1014
2027,311212,47-5032
2023,311611,35-9011
2026,311813,29-2036
2020,311824,39-9031
2019,312113,35-9011
2023,312113,17-2072
2023,312113,47-3016
2019,325414,19-1012
2020,424420,17-2051
2023,424480,51-5112
2025,311111,15-1244
2022,311211,43-5021
2024,312130,43-5031
2027,325315,27-4032
2023,424450,13-1075
2021,115112,17-3027
2027,311423,29-1131
2019,322110,47-3013
2020,424490,27-2022
2019,311211,11-3013
2020,311340,49-2091
2028,311812,13-1051
2019,311991,31-9093
2020,321113,29-2051
2026,113310,43-2021
2027,114111,29-9021
2024,325312,33-9021
2020,424420,37-2021
2022,111000,51-6092
2021,311212,49-9071
2022,311813,43-5053
2028,312120,47-5099
2020,322110,17-2041
2027,325412,21-2099
2027,424410,47-2042
2025,424820,27-3041
2027,493130,15-2031
2023,113210,35-9031
2021,114210,45-2092
2028,311520,51-9198
2025,311611,29-2057
2025,311930,17-2041
2026,312230,33-9093
2025,424480,53-1041
2027,115116,51-9191
2023,311612,27-3011
2027,311824,25-2052
2028,424410,13-2071
2024,424420,23-2093
2023,424470,37-1011
2019,493130,29-2051
2019,493130,41-9022
2027,112000,29-1243
2019,115115,51-3023
2024,311352,35-9099
2024,311513,53-4031
2021,312113,43-5071
2026,312130,31-1132
2019,322110,51-4062
2021,325320,41-3041
2028,114112,53-5031
2021,311313,53-7063
2021,311421,17-2151
2025,312113,23-1011
2020,312230,37-3019
2024,424410,29-2056
2028,311512,51-9124
2021,311611,49-9069
2024,311942,19-2031
2028,312120,43-5061
2025,424450,49-9063
2025,424490,53-7061
2024,113210,29-2081
2026,113310,39-1013
2022,114111,11-9199
2019,311313,51-1011
2027,311351,47-2132
2024,311812,17-3025
2020,311999,39-6011
2020,325413,31-2011
2022,113110,25-4031
2027,111000,13-1161
2020,311511,25-4012
2021,311930,33-1012
2028,312111,19-1041
2019,325193,19-1041
2021,325412,25-2031
2027,424510,47-4061
2019,114111,13-1199
2020,115116,27-2032
2027,311710,33-2021
2027,311920,25-2023
2022,322110,45-4022
2022,114119,43-3099
2026,311211,29-2051
2024,311512,49-9092
2028,311999,43-9061
2028,325413,19-2042
2027,112000,51-2031
2025,114111,49-2021
2027,311612,49-9012
2024,311813,43-4199
2024,312140,29-1171
2022,424490,39-9032
2022,424590,31-2012
2023,114112,17-2151
2028,115111,29-1223
2023,115114,29-1141
2021,311230,51-6093
2021,325193,39-9011
2027,333112,43-4161
2026,424450,11-3013
2022,424510,17-3031
2019,115116,51-9193
2019,311611,39-5012
2028,311811,11-9179
2025,311811,35-3041
2022,325320,47-2044
2020,325413,47-2181
2019,325414,35-2021
2024,424480,25-3031
2027,311514,29-9091
2024,312230,11-2022
2020,424480,49-3043
2026,115113,41-4012
2024,115114,39-1014
2019,115115,27-4099
2028,115310,35-9031
2023,311411,29-2036
2021,311511,53-7051
2028,311941,51-6052
2023,311999,27-3042
2019,311212,41-1012
2022,311225,17-3021
2021,311942,41-9031
2019,424480,53-4099
2019,113310,13-1161
2024,114112,51-8093
2019,333111,33-3021
2020,333112,51-4052
2024,311830,51-8021
2023,312230,43-5071
2028,424430,49-2097
2025,424430,19-4061
2025,311423,39-3021
2025,311514,43-4151
2019,311813,51-9197
2022,311942,29-2081
2022,312112,39-9099
2019,115116,21-1018
2027,311224,51-9071
2025,311812,29-2055
2019,311941,45-2092
2027,322110,51-2098
2028,424460,17-2199
2022,424480,19-3033
2026,311421,29-1213
2024,333111,45-4023
2022,424470,29-1212
2020,115310,41-9011
2026,311830,21-1092
2024,424420,47-2051
2027,424810,17-3026
2024,424910,17-3021
2028,114111,51-6091
2021,311813,47-4021
2022,311942,51-7032
2025,325411,39-3091
2019,424520,29-1222
2021,115210,49-9097
2022,115310,29-2035
2022,311211,43-4171
2020,311225,29-2043
2023,311920,51-5112
2027,312113,41-9091
2026,424430,39-5091
2026,424510,53-6099
2026,311351,43-9051
2025,311422,49-9069
2027,333243,29-1249
2019,311221,33-1021
2020,311615,43-3051
2020,424480,51-9198
2021,424810,41-2031
2019,112000,43-5011
2022,112000,53-7011
2023,311811,47-4098
2026,312113,11-9199
2020,325320,51-3023
2027,333111,53-6099
2022,424450,47-2072
2026,115111,51-9191
2022,311919,47-5023
2026,312120,43-6013
2021,493120,39-9099
2019,111000,29-1021
2019,114111,47-5022
2022,115113,53-7051
2027,424820,27-2041
2023,111000,29-1126
2027,113210,43-9051
2021,115111,19-3051
2028,311520,27-4014
2028,311821,15-1231
2025,311930,29-2055
2021,321113,41-1011
2019,424910,33-1021
2019,113310,43-3031
2028,311224,43-3051
2027,311811,13-2053
2028,311999,51-2011
2025,325414,35-2014
2019,114119,31-9094
2019,115116,53-2031
2019,311313,51-8092
2028,311314,51-3093
2028,311520,53-7071
2026,312140,17-2111
2021,325311,47-2082
2024,424510,39-3091
2026,493130,29-2091
2028,114112,25-3099
2023,115111,29-1211
2027,115114,17-3028
2028,115310,25-4031
2020,311615,13-1074
2026,311830,23-2099
2020,311919,19-1029
2025,333243,11-1021
2022,113210,43-4021
2022,113310,19-1021
2022,114111,45-4029
2021,114111,39-3011
2021,115114,19-4044
2019,115116,21-1021
2023,423820,17-3012
2019,423820,45-4023
2023,424910,35-3041
2026,311213,53-7021
2020,311352,47-1011
2025,311612,39-5011
2027,322110,49-3021
2028,322110,41-1012
2026,333243,47-5013
2022,311212,53-7121
2023,311212,35-3023
2023,311514,25-2023
2024,312130,27-4011
2020,325413,19-4042
2019,424410,11-9031
2023,115112,49-9051
2023,311212,51-6099
2027,325315,27-4021
2026,424410,43-4131
2020,424480,53-7051
2027,115310,53-3052
2025,423820,43-6013
2020,424430,39-4012
2027,112000,11-9032
2028,311111,37-2012
2027,311213,25-1099
2020,311224,13-1051
2020,311313,11-9131
2027,311830,53-1047
2025,311911,37-2012
2020,311991,27-2022
2025,322110,17-2072
2022,493120,51-9191
2025,114119,43-1011
2028,115210,27-2012
2024,311225,49-9064
2021,311512,51-9195
2023,325412,29-9092
2027,424420,19-1032
2020,424430,21-1013
2019,424520,51-4121
2019,424810,51-9111
2020,114210,47-2071
2020,311111,11-9141
2020,311230,49-2093
2026,311352,47-4041
2023,311613,41-2021
2022,424450,33-3011
2025,424470,29-1224
2026,424420,11-1011
2020,424510,47-2142
2020,493120,47-2073
2024,111000,17-3023
2019,114111,29-9021
2028,311710,19-4071
2026,311812,29-2055
2021,311824,19-3051
2027,311942,51-9083
2026,423820,15-1254
2020,493120,17-3029
2024,312230,25-9099
2019,114111,19-2031
2021,115115,13-2031
2022,311314,11-9013
2019,311422,33-1091
2019,311512,29-2091
2027,311615,31-9091
2028,311821,29-2034
2026,311991,49-9092
2023,322110,43-3031
2025,424510,53-7065
2025,493120,39-9031
2023,112000,51-2011
2024,311225,53-7064
2026,311423,51-9041
2026,311812,41-9031
2028,325312,41-9099
2027,325312,11-3031
2028,325315,29-1125
2027,333111,11-2011
2023,424470,29-1212
2019,424480,43-3021
2025,311119,29-1181
2020,311213,37-1012
2025,311314,13-1032
2026,311421,41-9012
2026,115111,51-3093
2019,311314,51-7099
2024,311812,17-3026
2024,311942,17-3011
2024,325411,49-9061
2022,424420,49-9044
2024,115115,27-2023
2021,311340,39-2011
2027,311612,29-1128
2027,311612,47-3016
2027,311612,51-2021
2027,311615,51-9197
2023,311911,53-7062
2024,312112,27-1013
2023,312130,31-9092
2028,321113,51-8099
2023,325314,43-3031
2021,424910,39-5092
2024,115115,47-2171
2023,311821,43-9021
2025,325314,19-3091
2020,325314,25-4022
2025,115310,47-5051
2023,311513,19-4044
2026,311812,47-2141
2022,311830,39-3019
2024,312230,49-2094
2028,114111,53-4041
2023,115112,25-2031
2027,311422,47-5023
2019,311821,15-2021
2028,312112,11-9031
2023,423820,19-4012
2028,493130,11-1011
2026,311119,29-1292
2027,311813,51-6011
2028,311930,15-1221
2023,322110,17-2112
2023,322110,19-4092
2027,325412,51-2041
2027,325414,39-6012
2023,424430,13-2061
2019,424430,25-4031
2022,311212,53-7031
2023,311313,27-2031
2020,311421,51-3092
2023,311512,15-2099
2021,311520,43-9051
2026,311611,15-1254
2021,325411,51-9012
2020,325412,17-3023
2027,424450,53-7072
2020,424470,29-1292
2028,115116,49-2021
2022,311412,43-4171
2025,311812,41-9041
2019,321113,23-1012
2023,325193,19-3099
2021,325412,27-3099
2024,424450,43-9111
2025,424470,49-2098
2028,115113,51-4023
2019,311314,13-2053
2023,311423,51-4032
2019,311942,29-1126
2023,312112,49-9094
2024,493130,47-2111
2027,112000,47-5023
2023,115115,47-2044
2022,311351,27-2042
2026,311411,43-6012
2020,311611,27-1011
2024,311813,37-3019
2024,321113,51-4031
2028,114111,27-1023
2024,115310,11-1011
2025,311513,53-3099
2025,311941,51-2021
2021,424490,51-4052
2020,115112,49-3092
2019,115310,27-4014
2022,311411,13-1051
2019,311512,43-2021
2024,321113,49-2091
2023,325311,29-2081
2026,424460,51-4061
2028,114112,29-1241
2028,115310,39-5091
2027,311224,21-1012
2028,311230,49-9095
2026,311411,41-2012
2019,311423,25-2031
2021,311512,41-1011
2024,312113,13-2028
2027,325320,15-2041
2023,423820,47-4031
2025,424410,53-4099
2026,424490,19-4043
2028,311351,51-8013
2027,311710,51-4121
2028,325413,51-2021
2027,115116,19-1041
2026,311351,29-2055
2019,311423,13-1031
2024,311930,17-2151
2021,325193,49-3093
2027,325311,47-4061
2019,115210,19-4031
2025,311710,29-1125
2026,311991,27-4021
2022,333112,13-1041
2019,333243,49-9012
2028,424430,25-9031
2019,115112,51-9111
2025,311520,51-9021
2020,325414,43-4141
2020,311119,29-1215
2028,311942,29-1242
2019,325193,31-1132
2024,113310,49-9099
2024,311514,51-4032
2026,325412,29-1124
2022,325413,13-1032
2022,113210,25-9099
2022,311221,51-6093
2025,311351,47-2053
2027,311615,43-9041
2020,325314,35-9021
2023,325412,35-2012
2024,311225,29-2052
2028,325414,31-9091
2026,333111,51-6062
2019,493130,29-9099
2023,311991,13-2031
2021,312111,47-2181
2022,312112,29-1217
2022,325315,51-2028
2027,325411,45-2093
2020,312113,17-1011
2021,325312,45-1011
2022,424490,29-1215
2023,114210,17-2041
2020,114210,33-9093
2024,115112,51-4194
2028,311225,19-3034
2026,311830,13-1081
2022,312111,17-1011
2028,111000,51-4041
2019,311811,19-4044
2019,311811,43-4131
2025,113110,45-4029
2024,115115,19-1029
2023,311421,17-3025
2022,311811,51-2031
2025,424480,33-2021
2022,493130,51-2011
2022,311212,29-2055
2024,311412,51-4032
2026,311615,53-7072
2026,312112,23-1012
2027,325312,41-2011
2028,325411,51-9199
2023,424910,51-4192
2023,113110,13-1011
2019,113210,17-2161
2026,115114,33-9093
2020,115210,41-9011
2023,311514,19-1031
2023,325193,27-1021
2027,325315,51-9083
2020,325311,25-4013
2021,325312,39-2021
2022,424450,21-1021
2019,424590,43-3099
2021,311212,19-4071
2020,311225,51-3021
2024,311340,49-2092
2025,311422,25-9099
2026,311813,41-2011
2027,311920,29-1125
2020,424590,29-1151
2027,493130,29-2036
2028,114210,49-3093
