sector_id,sector_name,statefips,countyfips,year,own,disc,naics,repunits,empl,wages
2,522 - Credit Intermediation,02,000,2020,0,0,522220,4.0,5.0,359689.0
2,522 - Credit Intermediation,22,000,2020,0,0,522390,120.0,311.66,14044046.0
3,524 - Insurance,30,000,2019,0,0,524291,56.0,146.66,9534550.0
3,524 - Insurance,55,000,2019,0,0,524292,192.0,11187.33,707945354.0
3,523 - Securities and Investments,53,000,2018,0,0,523210,4.0,5.83,1060113.0
2,522 - Credit Intermediation,21,000,2022,0,0,522180,61.0,521.41,32374612.0
3,523 - Securities and Investments,53,000,2018,0,0,523999,44.0,83.58,12470209.0
3,523 - Securities and Investments,35,000,2024,0,0,523150,182.0,917.75,165701641.0
3,523 - Securities and Investments,53,000,2022,0,0,523160,14.0,106.16,23276117.0
3,524 - Insurance,44,000,2021,0,0,524113,20.0,251.33,25733467.0
3,523 - Securities and Investments,72,000,2023,0,0,523160,8.0,33.0,2841948.0
3,525 - Funds and Trusts,27,000,2020,0,1,525110,5.0,8.0,668126.0
3,523 - Securities and Investments,38,000,2024,0,0,523940,185.0,421.75,44783546.0
1,521 - Central Bank,36,000,2024,0,1,521110,13.0,0.0,0.0
2,522 - Credit Intermediation,53,000,2023,0,0,522110,1462.0,16454.08,1827413115.0
3,524 - Insurance,11,000,2018,0,0,524113,28.0,95.75,20269118.0
2,522 - Credit Intermediation,31,000,2022,0,0,522390,31.0,87.75,7501035.0
3,525 - Funds and Trusts,46,000,2024,0,0,525990,6.0,10.83,889602.0
2,522 - Credit Intermediation,56,000,2019,0,0,522310,22.0,46.08,4355540.0
3,525 - Funds and Trusts,20,000,2020,0,1,525190,1.0,0.0,0.0
3,523 - Securities and Investments,15,000,2022,0,0,523940,202.0,448.16,54028166.0
3,525 - Funds and Trusts,19,000,2020,0,0,525110,6.0,20.0,1255123.0
3,524 - Insurance,53,000,2019,0,0,524210,2688.0,15489.58,1309163661.0
3,524 - Insurance,56,000,2022,0,0,524291,49.0,236.91,13934955.0
2,522 - Credit Intermediation,0 ,000,2021,0,1,522390,8068.0,77881.16,7478084664.0
3,523 - Securities and Investments,23,000,2023,0,1,523160,11.0,0.0,0.0
3,524 - Insurance,33,000,2023,0,0,524113,22.0,1112.0,113711765.0
3,524 - Insurance,53,000,2019,0,1,524298,135.0,1243.58,145689319.0
3,524 - Insurance,56,000,2018,0,0,524291,47.0,333.83,15111906.0
3,525 - Funds and Trusts,24,000,2021,0,0,525110,28.0,59.58,6824384.0
3,525 - Funds and Trusts,24,000,2023,0,0,525110,31.0,72.0,7697076.0
3,524 - Insurance,33,000,2023,0,0,524210,684.0,4054.16,451328985.0
3,524 - Insurance,72,000,2021,0,0,524291,48.0,499.0,27613889.0
2,522 - Credit Intermediation,49,000,2022,0,0,522291,270.0,6782.83,510338663.0
3,524 - Insurance,09,000,2023,0,0,524298,195.0,1315.33,268967637.0
3,525 - Funds and Trusts,06,000,2019,0,0,525110,59.0,706.75,56205791.0
3,524 - Insurance,42,000,2020,0,1,524292,375.0,15209.75,1206351137.0
3,523 - Securities and Investments,24,000,2018,0,0,523910,48.0,286.83,67021027.0
3,523 - Securities and Investments,42,000,2018,0,0,523210,12.0,207.41,37713927.0
3,524 - Insurance,04,000,2024,0,1,524292,265.0,4425.75,393403308.0
3,525 - Funds and Trusts,18,000,2022,0,0,525120,17.0,147.58,5657451.0
2,522 - Credit Intermediation,45,000,2020,0,0,522110,1163.0,17209.5,1298263212.0
3,523 - Securities and Investments,42,000,2020,0,0,523999,168.0,1480.91,157692358.0
3,523 - Securities and Investments,42,000,2024,0,0,523150,1338.0,10355.75,3041698619.0
3,525 - Funds and Trusts,28,000,2023,0,0,525110,19.0,68.83,6233242.0
3,524 - Insurance,16,000,2022,0,0,524298,121.0,608.16,48187438.0
2,522 - Credit Intermediation,45,000,2022,0,0,522299,186.0,1371.0,116210005.0
3,524 - Insurance,17,000,2023,0,0,524291,303.0,2553.41,263214151.0
2,522 - Credit Intermediation,19,000,2022,0,1,522210,13.0,0.0,0.0
3,523 - Securities and Investments,06,000,2019,0,0,523999,160.0,1224.08,194552807.0
3,524 - Insurance,45,000,2023,0,0,524113,136.0,2864.83,269526842.0
2,522 - Credit Intermediation,19,000,2023,0,0,522299,69.0,353.83,28247452.0
3,524 - Insurance,42,000,2018,0,1,524292,348.0,14850.58,1182492084.0
3,524 - Insurance,02,000,2018,0,0,524292,15.0,107.5,6872246.0
3,524 - Insurance,28,000,2022,0,0,524128,25.0,139.58,10393483.0
3,524 - Insurance,29,000,2020,0,0,524126,363.0,6546.5,513735388.0
3,524 - Insurance,50,000,2020,0,0,524292,36.0,206.83,15557428.0
3,524 - Insurance,55,000,2021,0,0,524292,184.0,11491.33,776074126.0
3,524 - Insurance,55,000,2024,0,1,524126,301.0,15673.83,1858334542.0
3,524 - Insurance,02,000,2019,0,0,524210,182.0,865.5,58597981.0
3,525 - Funds and Trusts,25,000,2021,0,1,525190,4.0,0.0,0.0
3,525 - Funds and Trusts,48,000,2024,0,0,525190,13.0,72.5,6736952.0
3,524 - Insurance,20,000,2021,0,0,524298,142.0,1333.25,116008548.0
3,525 - Funds and Trusts,22,000,2019,0,1,525110,4.0,0.0,0.0
3,523 - Securities and Investments,55,000,2024,0,0,523940,1430.0,6398.16,1148983332.0
3,525 - Funds and Trusts,16,000,2023,0,0,525910,18.0,27.58,4484609.0
3,523 - Securities and Investments,41,000,2023,0,1,523940,1330.0,4305.91,617592331.0
3,524 - Insurance,25,000,2019,0,0,524298,195.0,3187.75,510863703.0
3,524 - Insurance,01,000,2022,0,0,524114,100.0,6151.33,594914153.0
3,525 - Funds and Trusts,10,000,2021,0,1,525120,2.0,0.0,0.0
2,522 - Credit Intermediation,40,000,2023,0,0,522310,34.0,88.91,7555478.0
3,524 - Insurance,54,000,2024,0,0,524291,37.0,60.83,5780826.0
1,521 - Central Bank,27,000,2020,0,1,521110,13.0,0.0,0.0
3,525 - Funds and Trusts,37,000,2020,0,0,525990,48.0,45.0,4297248.0
2,522 - Credit Intermediation,55,000,2020,0,0,522110,1687.0,26295.0,1919844689.0
3,525 - Funds and Trusts,08,000,2023,0,0,525110,14.0,52.0,7310347.0
3,525 - Funds and Trusts,08,000,2021,0,0,525920,54.0,41.5,7163612.0
3,524 - Insurance,23,000,2022,0,0,524292,38.0,515.0,44249780.0
2,522 - Credit Intermediation,25,000,2020,0,0,522291,68.0,530.25,79275980.0
3,524 - Insurance,51,000,2023,0,0,524292,196.0,2748.75,241159194.0
3,525 - Funds and Trusts,40,000,2019,0,1,525190,2.0,0.0,0.0
3,524 - Insurance,35,000,2020,0,0,524130,6.0,90.0,7522414.0
3,524 - Insurance,32,000,2018,0,0,524113,29.0,205.08,20957786.0
3,524 - Insurance,17,000,2019,0,0,524114,169.0,12069.75,1258853487.0
3,525 - Funds and Trusts,51,000,2020,0,0,525990,52.0,105.25,26922460.0
2,522 - Credit Intermediation,47,000,2019,0,0,522130,403.0,5570.58,290648564.0
3,524 - Insurance,24,000,2024,0,1,524292,123.0,2324.58,243171139.0
2,522 - Credit Intermediation,27,000,2023,0,0,522130,308.0,5163.75,389588464.0
3,525 - Funds and Trusts,50,000,2019,0,1,525120,2.0,0.0,0.0
2,522 - Credit Intermediation,38,000,2021,0,1,522291,28.0,0.0,0.0
2,522 - Credit Intermediation,38,000,2022,0,1,522390,11.0,0.0,0.0
3,523 - Securities and Investments,26,000,2023,0,0,523150,1128.0,6162.16,1200372847.0
2,522 - Credit Intermediation,44,000,2024,0,0,522292,88.0,500.25,56918518.0
3,524 - Insurance,10,000,2020,0,1,524127,10.0,0.0,0.0
3,524 - Insurance,39,000,2024,0,0,524127,175.0,1180.41,105292070.0
3,523 - Securities and Investments,30,000,2018,0,0,523999,14.0,26.91,1582973.0
3,523 - Securities and Investments,04,000,2021,0,0,523999,75.0,186.0,25703531.0
3,525 - Funds and Trusts,49,000,2022,0,1,525190,8.0,0.0,0.0
3,524 - Insurance,27,000,2018,0,0,524291,90.0,261.16,19811583.0
3,524 - Insurance,30,000,2024,0,0,524291,70.0,156.83,13908509.0
2,522 - Credit Intermediation,02,000,2020,0,0,522310,13.0,55.41,6579261.0
2,522 - Credit Intermediation,22,000,2019,0,0,522220,90.0,467.16,31485016.0
3,524 - Insurance,31,000,2019,0,0,524130,8.0,41.25,2352741.0
3,523 - Securities and Investments,35,000,2023,0,1,523210,2.0,0.0,0.0
3,523 - Securities and Investments,22,000,2022,0,0,523999,99.0,185.91,18989414.0
3,523 - Securities and Investments,48,000,2020,0,0,523910,1509.0,6478.41,1213156632.0
2,522 - Credit Intermediation,23,000,2018,0,1,522210,8.0,0.0,0.0
3,524 - Insurance,26,000,2021,0,0,524114,139.0,13424.0,1246825693.0
2,522 - Credit Intermediation,05,000,2020,0,0,522292,172.0,1091.33,149896841.0
3,525 - Funds and Trusts,0 ,000,2022,0,0,525110,796.0,4162.41,438447908.0
3,525 - Funds and Trusts,13,000,2020,0,0,525920,27.0,41.41,4475134.0
2,522 - Credit Intermediation,56,000,2019,0,1,522220,7.0,0.0,0.0
3,524 - Insurance,18,000,2022,0,0,524291,172.0,1437.5,121501514.0
3,525 - Funds and Trusts,53,000,2019,0,1,525120,1.0,0.0,0.0
3,523 - Securities and Investments,16,000,2020,0,0,523999,47.0,937.83,118124210.0
3,524 - Insurance,54,000,2021,0,0,524114,40.0,2346.58,144800987.0
3,525 - Funds and Trusts,19,000,2020,0,0,525920,17.0,10.0,2371505.0
3,523 - Securities and Investments,23,000,2018,0,0,523910,7.0,8.83,653907.0
2,522 - Credit Intermediation,41,000,2022,0,0,522310,339.0,1487.16,171816665.0
2,522 - Credit Intermediation,49,000,2022,0,0,522299,156.0,3399.33,416562646.0
3,524 - Insurance,40,000,2019,0,1,524298,33.0,140.5,7846725.0
3,524 - Insurance,53,000,2022,0,0,524127,169.0,2665.25,258386519.0
3,525 - Funds and Trusts,55,000,2020,0,1,525990,6.0,0.0,0.0
2,522 - Credit Intermediation,33,000,2023,0,0,522210,4.0,16.0,3279534.0
2,522 - Credit Intermediation,42,000,2022,0,1,522299,158.0,1961.91,238245313.0
3,524 - Insurance,09,000,2021,0,0,524113,76.0,22336.75,3262544646.0
3,525 - Funds and Trusts,45,000,2021,0,0,525110,26.0,65.5,5246249.0
3,524 - Insurance,72,000,2022,0,0,524292,17.0,201.08,10643364.0
3,525 - Funds and Trusts,41,000,2020,0,0,525990,17.0,29.0,2604200.0
3,523 - Securities and Investments,44,000,2022,0,1,523210,1.0,0.0,0.0
3,524 - Insurance,72,000,2021,0,0,524126,54.0,1107.08,60852582.0
3,524 - Insurance,47,000,2023,0,0,524128,52.0,613.08,78515865.0
2,522 - Credit Intermediation,08,000,2022,0,0,522210,35.0,1656.25,223847056.0
2,522 - Credit Intermediation,45,000,2021,0,0,522320,118.0,642.08,53012800.0
3,524 - Insurance,25,000,2024,0,0,524113,138.0,12164.75,2401436023.0
2,522 - Credit Intermediation,29,000,2021,0,0,522210,27.0,73.33,4499413.0
2,522 - Credit Intermediation,29,000,2024,0,0,522299,195.0,1378.83,88431726.0
3,524 - Insurance,36,000,2023,0,1,524126,526.0,23800.58,3336898475.0
3,524 - Insurance,06,000,2018,0,0,524292,482.0,14890.5,1285692374.0
3,524 - Insurance,32,000,2024,0,0,524126,87.0,2341.25,213093598.0
3,524 - Insurance,17,000,2024,0,0,524113,249.0,6424.08,803230585.0
3,524 - Insurance,39,000,2018,0,0,524298,181.0,3139.58,172113822.0
2,522 - Credit Intermediation,29,000,2019,0,1,522130,309.0,3326.0,154352301.0
2,522 - Credit Intermediation,15,000,2023,0,0,522320,35.0,89.66,12607934.0
3,524 - Insurance,08,000,2024,0,0,524114,151.0,6501.5,774867716.0
3,523 - Securities and Investments,34,000,2023,0,0,523991,54.0,523.16,87549312.0
2,522 - Credit Intermediation,15,000,2022,0,0,522390,19.0,51.83,3518103.0
3,523 - Securities and Investments,47,000,2022,0,0,523999,30.0,57.33,6816883.0
3,525 - Funds and Trusts,30,000,2024,0,1,525920,8.0,0.0,0.0
3,524 - Insurance,19,000,2024,0,0,524130,22.0,114.75,16045705.0
3,525 - Funds and Trusts,35,000,2023,0,0,525120,11.0,52.41,3575850.0
1,521 - Central Bank,31,000,2021,0,1,521110,5.0,0.0,0.0
2,522 - Credit Intermediation,09,000,2024,0,0,522291,80.0,338.33,62824280.0
2,522 - Credit Intermediation,09,000,2022,0,0,522310,263.0,1244.58,156738484.0
3,525 - Funds and Trusts,01,000,2020,0,1,525990,11.0,0.0,0.0
3,525 - Funds and Trusts,36,000,2022,0,0,525920,166.0,244.58,62092485.0
2,522 - Credit Intermediation,40,000,2022,0,1,522220,147.0,880.25,54768411.0
3,524 - Insurance,34,000,2020,0,0,524210,2567.0,29460.0,4126740505.0
2,522 - Credit Intermediation,54,000,2023,0,0,522220,22.0,45.0,3721996.0
3,523 - Securities and Investments,11,000,2021,0,0,523991,4.0,16.66,8021795.0
3,525 - Funds and Trusts,01,000,2024,0,1,525990,17.0,0.0,0.0
1,521 - Central Bank,28,000,2020,0,0,521110,5.0,16.75,1269431.0
3,525 - Funds and Trusts,32,000,2024,0,0,525920,42.0,44.5,7758056.0
2,522 - Credit Intermediation,36,000,2023,0,0,522180,710.0,7604.0,704309273.0
3,524 - Insurance,23,000,2020,0,1,524127,5.0,0.0,0.0
3,525 - Funds and Trusts,08,000,2021,0,0,525990,39.0,131.66,27625290.0
3,523 - Securities and Investments,28,000,2022,0,0,523991,11.0,49.41,2922929.0
3,524 - Insurance,51,000,2019,0,0,524128,33.0,115.41,10589566.0
3,524 - Insurance,41,000,2021,0,1,524291,88.0,283.25,27419575.0
3,523 - Securities and Investments,27,000,2022,0,0,523991,81.0,1159.5,93002428.0
3,523 - Securities and Investments,33,000,2019,0,0,523991,12.0,93.83,13945458.0
1,521 - Central Bank,54,000,2019,0,1,521110,1.0,0.0,0.0
1,521 - Central Bank,54,000,2018,0,1,521110,1.0,0.0,0.0
3,524 - Insurance,29,000,2019,0,0,524126,354.0,6742.91,502558260.0
1,521 - Central Bank,26,000,2022,0,0,521110,47.0,317.75,38324300.0
2,522 - Credit Intermediation,27,000,2023,0,0,522210,21.0,87.91,15695910.0
2,522 - Credit Intermediation,31,000,2021,0,0,522292,114.0,1583.16,204051197.0
3,525 - Funds and Trusts,50,000,2021,0,1,525120,1.0,0.0,0.0
2,522 - Credit Intermediation,34,000,2019,0,0,522291,112.0,1405.5,179158113.0
2,522 - Credit Intermediation,51,000,2019,0,1,522292,346.0,6718.41,743405143.0
3,525 - Funds and Trusts,31,000,2022,0,1,525990,2.0,0.0,0.0
3,523 - Securities and Investments,0 ,000,2023,0,0,523150,38714.0,449531.16,124746109280.0
2,522 - Credit Intermediation,04,000,2019,0,0,522390,196.0,9448.5,951651655.0
2,522 - Credit Intermediation,02,000,2020,0,0,522130,94.0,2061.0,131011420.0
2,522 - Credit Intermediation,50,000,2024,0,1,522320,16.0,0.0,0.0
2,522 - Credit Intermediation,23,000,2022,0,0,522180,221.0,2941.33,211562539.0
3,524 - Insurance,78,000,2020,0,1,524114,2.0,0.0,0.0
2,522 - Credit Intermediation,23,000,2022,0,0,522299,30.0,420.91,36856770.0
3,523 - Securities and Investments,22,000,2024,0,0,523150,502.0,1867.5,409813751.0
2,522 - Credit Intermediation,21,000,2024,0,0,522130,260.0,2942.58,201571661.0
3,524 - Insurance,06,000,2024,0,0,524130,44.0,499.91,98049008.0
3,524 - Insurance,26,000,2018,0,0,524114,104.0,10563.33,960760504.0
2,522 - Credit Intermediation,01,000,2019,0,0,522320,80.0,262.5,24994243.0
3,524 - Insurance,15,000,2018,0,0,524298,26.0,80.83,5301406.0
3,525 - Funds and Trusts,0 ,000,2023,0,0,525910,1251.0,3546.25,984606106.0
3,524 - Insurance,18,000,2024,0,0,524128,55.0,395.16,34103731.0
3,524 - Insurance,54,000,2021,0,0,524298,47.0,844.91,51228800.0
3,524 - Insurance,19,000,2018,0,1,524127,2.0,0.0,0.0
2,522 - Credit Intermediation,42,000,2018,0,1,522292,430.0,6255.66,721318679.0
2,522 - Credit Intermediation,13,000,2023,0,0,522320,325.0,7279.66,841908134.0
3,523 - Securities and Investments,54,000,2018,0,0,523991,10.0,34.91,2057141.0
3,525 - Funds and Trusts,12,000,2023,0,0,525990,304.0,906.83,215369375.0
3,523 - Securities and Investments,54,000,2023,0,0,523150,157.0,495.91,92808403.0
3,524 - Insurance,53,000,2021,0,0,524127,171.0,2862.58,300272432.0
3,523 - Securities and Investments,21,000,2022,0,0,523210,10.0,8.83,1187096.0
2,522 - Credit Intermediation,40,000,2018,0,0,522320,66.0,404.5,27369425.0
3,525 - Funds and Trusts,19,000,2018,0,1,525110,5.0,0.0,0.0
3,523 - Securities and Investments,21,000,2022,0,0,523940,672.0,2043.41,220957664.0
3,523 - Securities and Investments,21,000,2022,0,0,523999,59.0,571.0,42195519.0
3,525 - Funds and Trusts,05,000,2022,0,0,525920,65.0,47.33,2978456.0
3,525 - Funds and Trusts,48,000,2019,0,1,525110,44.0,468.91,37545396.0
3,524 - Insurance,25,000,2021,0,0,524210,2297.0,15183.0,1581583773.0
3,524 - Insurance,25,000,2021,0,0,524298,220.0,3217.33,539644654.0
3,524 - Insurance,42,000,2021,0,0,524298,430.0,5861.0,553228745.0
2,522 - Credit Intermediation,45,000,2023,0,0,522310,252.0,1040.66,98187363.0
3,524 - Insurance,25,000,2024,0,0,524127,28.0,1064.25,165296553.0
3,525 - Funds and Trusts,28,000,2021,0,1,525120,6.0,0.0,0.0
3,525 - Funds and Trusts,53,000,2022,0,0,525920,97.0,144.5,127847716.0
3,524 - Insurance,42,000,2021,0,0,524292,407.0,15623.41,1332088055.0
3,524 - Insurance,42,000,2022,0,0,524210,5256.0,30700.91,2821775466.0
3,523 - Securities and Investments,36,000,2019,0,0,523991,71.0,1032.08,231071445.0
3,524 - Insurance,04,000,2022,0,0,524130,17.0,94.66,13590988.0
2,522 - Credit Intermediation,24,000,2023,0,0,522292,382.0,5312.5,868052386.0
3,524 - Insurance,32,000,2022,0,0,524127,64.0,814.83,94338410.0
3,525 - Funds and Trusts,33,000,2024,0,1,525910,4.0,0.0,0.0
2,522 - Credit Intermediation,37,000,2023,0,0,522310,430.0,2400.91,302050819.0
3,524 - Insurance,06,000,2018,0,1,524298,428.0,5359.08,569878358.0
3,525 - Funds and Trusts,21,000,2024,0,0,525110,22.0,24.08,2078977.0
3,523 - Securities and Investments,49,000,2022,0,0,523910,114.0,398.83,52211106.0
2,522 - Credit Intermediation,48,000,2024,0,1,522291,2353.0,16035.75,1371063718.0
2,522 - Credit Intermediation,48,000,2021,0,0,522292,1733.0,31961.75,4538906154.0
3,523 - Securities and Investments,13,000,2021,0,0,523999,54.0,1214.16,285072318.0
3,524 - Insurance,08,000,2020,0,0,524113,56.0,3728.0,448624265.0
3,524 - Insurance,28,000,2023,0,0,524113,60.0,1177.16,102837038.0
3,524 - Insurance,55,000,2024,0,0,524298,131.0,1025.16,89068823.0
2,522 - Credit Intermediation,15,000,2024,0,0,522110,157.0,2793.08,237132809.0
3,523 - Securities and Investments,47,000,2023,0,0,523910,121.0,308.5,57704789.0
3,524 - Insurance,08,000,2022,0,0,524127,138.0,1766.25,179464792.0
3,524 - Insurance,50,000,2021,0,0,524291,21.0,33.5,2455063.0
3,525 - Funds and Trusts,04,000,2021,0,0,525990,28.0,44.91,7216364.0
2,522 - Credit Intermediation,15,000,2023,0,0,522292,157.0,508.0,58480037.0
3,525 - Funds and Trusts,25,000,2023,0,0,525110,24.0,169.25,17552156.0
2,522 - Credit Intermediation,12,000,2018,0,1,522292,1142.0,17234.0,1734326270.0
2,522 - Credit Intermediation,20,000,2020,0,0,522110,1147.0,16373.33,1061589656.0
3,524 - Insurance,20,000,2024,0,0,524298,168.0,1262.91,131076378.0
3,525 - Funds and Trusts,13,000,2023,0,1,525920,29.0,0.0,0.0
3,525 - Funds and Trusts,35,000,2018,0,1,525910,1.0,0.0,0.0
3,524 - Insurance,20,000,2021,0,0,524128,26.0,265.58,23521688.0
3,525 - Funds and Trusts,16,000,2020,0,0,525920,37.0,21.0,2252714.0
3,525 - Funds and Trusts,72,000,2024,0,1,525110,3.0,0.0,0.0
3,524 - Insurance,38,000,2024,0,0,524113,19.0,151.58,17412115.0
2,522 - Credit Intermediation,09,000,2024,0,1,522390,96.0,0.0,0.0
3,525 - Funds and Trusts,10,000,2020,0,0,525110,6.0,11.58,1105305.0
3,523 - Securities and Investments,11,000,2019,0,0,523210,9.0,33.83,12682704.0
3,523 - Securities and Investments,17,000,2023,0,0,523910,269.0,857.41,261168780.0
3,523 - Securities and Investments,17,000,2021,0,0,523210,34.0,2481.25,543200473.0
3,523 - Securities and Investments,41,000,2023,0,0,523150,507.0,2042.41,363672258.0
3,525 - Funds and Trusts,46,000,2020,0,1,525990,4.0,0.0,0.0
3,524 - Insurance,18,000,2020,0,0,524128,36.0,570.0,32129277.0
2,522 - Credit Intermediation,55,000,2024,0,0,522310,208.0,797.5,93257399.0
2,522 - Credit Intermediation,55,000,2022,0,0,522180,224.0,2292.33,158829932.0
3,523 - Securities and Investments,08,000,2019,0,0,523910,371.0,885.5,145638805.0
3,524 - Insurance,51,000,2023,0,0,524114,237.0,9338.16,940217106.0
3,524 - Insurance,51,000,2022,0,0,524298,330.0,2807.5,326009882.0
2,522 - Credit Intermediation,47,000,2022,0,0,522130,474.0,5555.5,342235179.0
3,525 - Funds and Trusts,40,000,2020,0,1,525990,1.0,0.0,0.0
2,522 - Credit Intermediation,02,000,2023,0,0,522310,23.0,63.58,7138076.0
2,522 - Credit Intermediation,02,000,2021,0,1,522210,1.0,0.0,0.0
2,522 - Credit Intermediation,27,000,2023,0,0,522180,148.0,1467.08,127830946.0
2,522 - Credit Intermediation,51,000,2021,0,0,522110,2301.0,21408.66,1835176152.0
3,523 - Securities and Investments,01,000,2023,0,1,523910,53.0,0.0,0.0
2,522 - Credit Intermediation,39,000,2022,0,0,522110,3245.0,52257.58,4552222041.0
3,524 - Insurance,49,000,2024,0,0,524298,166.0,1612.66,138870607.0
3,524 - Insurance,22,000,2020,0,0,524291,164.0,1046.41,118008752.0
3,523 - Securities and Investments,30,000,2020,0,0,523991,10.0,22.41,1206776.0
2,522 - Credit Intermediation,22,000,2018,0,0,522110,1393.0,15677.08,1043080745.0
3,524 - Insurance,31,000,2020,0,0,524126,133.0,4502.08,335450670.0
2,522 - Credit Intermediation,13,000,2018,0,0,522320,288.0,10770.33,1044512835.0
3,523 - Securities and Investments,20,000,2022,0,1,523160,60.0,0.0,0.0
3,524 - Insurance,31,000,2019,0,0,524128,15.0,195.91,16723938.0
3,523 - Securities and Investments,35,000,2023,0,0,523150,183.0,926.08,154440030.0
3,524 - Insurance,78,000,2022,0,1,524127,1.0,0.0,0.0
2,522 - Credit Intermediation,23,000,2019,0,0,522130,177.0,2465.66,125081307.0
3,523 - Securities and Investments,35,000,2021,0,0,523991,13.0,51.0,2888442.0
3,524 - Insurance,44,000,2023,0,0,524127,17.0,78.75,8290030.0
3,523 - Securities and Investments,29,000,2023,0,0,523150,1137.0,10241.58,1545948563.0
3,523 - Securities and Investments,53,000,2020,0,1,523210,4.0,0.0,0.0
2,522 - Credit Intermediation,06,000,2018,0,1,522291,1055.0,11138.0,1248245159.0
3,524 - Insurance,06,000,2021,0,0,524127,668.0,11179.25,1632095453.0
2,522 - Credit Intermediation,18,000,2024,0,0,522390,160.0,933.25,53920878.0
2,522 - Credit Intermediation,41,000,2021,0,0,522292,349.0,2847.33,520839754.0
3,523 - Securities and Investments,48,000,2022,0,0,523999,264.0,2281.41,360375776.0
3,525 - Funds and Trusts,23,000,2021,0,1,525190,2.0,0.0,0.0
3,523 - Securities and Investments,72,000,2023,0,0,523991,11.0,61.08,3199380.0
3,524 - Insurance,26,000,2018,0,0,524292,132.0,2721.83,195688066.0
3,525 - Funds and Trusts,44,000,2024,0,1,525110,4.0,0.0,0.0
3,524 - Insurance,24,000,2018,0,1,524292,111.0,2831.16,221807432.0
3,524 - Insurance,51,000,2024,0,0,524127,269.0,1670.08,145896761.0
3,524 - Insurance,13,000,2019,0,0,524130,35.0,1248.91,96745966.0
3,524 - Insurance,37,000,2022,0,0,524291,409.0,3357.25,268876558.0
3,525 - Funds and Trusts,0 ,000,2024,0,0,525990,3430.0,11561.58,2690221043.0
3,525 - Funds and Trusts,04,000,2024,0,0,525910,16.0,26.16,7774072.0
2,522 - Credit Intermediation,01,000,2024,0,1,522130,546.0,6311.0,436448736.0
3,525 - Funds and Trusts,36,000,2018,0,0,525120,81.0,442.08,31840428.0
2,522 - Credit Intermediation,17,000,2023,0,0,522130,362.0,7421.83,524925914.0
3,523 - Securities and Investments,0 ,000,2018,0,1,523991,2466.0,18074.83,1947118681.0
3,525 - Funds and Trusts,24,000,2020,0,0,525120,12.0,138.91,7094251.0
3,524 - Insurance,56,000,2021,0,0,524298,28.0,57.16,4153861.0
2,522 - Credit Intermediation,41,000,2022,0,0,522299,93.0,595.58,38747577.0
3,525 - Funds and Trusts,12,000,2020,0,0,525190,37.0,189.08,13904545.0
3,525 - Funds and Trusts,19,000,2020,0,0,525990,7.0,6.0,624134.0
3,523 - Securities and Investments,09,000,2020,0,0,523910,177.0,480.5,140136974.0
3,524 - Insurance,53,000,2021,0,1,524292,101.0,3160.75,286419963.0
2,522 - Credit Intermediation,0 ,000,2020,0,1,522110,81341.0,1382622.25,134879222055.0
3,524 - Insurance,21,000,2019,0,0,524291,89.0,459.0,35010992.0
2,522 - Credit Intermediation,40,000,2019,0,0,522390,201.0,597.91,20760157.0
3,523 - Securities and Investments,09,000,2022,0,0,523991,28.0,55.16,10180808.0
3,525 - Funds and Trusts,41,000,2019,0,1,525120,3.0,0.0,0.0
3,525 - Funds and Trusts,11,000,2023,0,0,525990,89.0,206.41,57108876.0
2,522 - Credit Intermediation,49,000,2023,0,0,522220,143.0,1809.08,160285102.0
3,524 - Insurance,23,000,2023,0,1,524130,6.0,0.0,0.0
3,524 - Insurance,72,000,2024,0,0,524130,4.0,5.16,536464.0
3,525 - Funds and Trusts,45,000,2020,0,0,525120,12.0,24.5,3925185.0
3,524 - Insurance,22,000,2022,0,0,524113,64.0,702.0,37193820.0
3,525 - Funds and Trusts,05,000,2024,0,1,525990,8.0,0.0,0.0
2,522 - Credit Intermediation,10,000,2022,0,0,522299,28.0,204.83,20795496.0
2,522 - Credit Intermediation,45,000,2022,0,0,522110,1210.0,17595.33,1416787101.0
3,524 - Insurance,25,000,2023,0,0,524292,186.0,4026.5,492555650.0
2,522 - Credit Intermediation,08,000,2024,0,0,522299,192.0,2010.91,302300603.0
3,524 - Insurance,42,000,2021,0,0,524113,234.0,12648.33,1431106304.0
2,522 - Credit Intermediation,29,000,2022,0,0,522130,337.0,3435.33,195151701.0
3,524 - Insurance,16,000,2021,0,0,524128,27.0,47.58,4616602.0
3,524 - Insurance,06,000,2019,0,1,524114,473.0,29066.33,3247133277.0
3,524 - Insurance,04,000,2021,0,0,524291,179.0,1217.75,85911750.0
3,524 - Insurance,45,000,2024,0,0,524113,141.0,2931.66,280932091.0
3,523 - Securities and Investments,39,000,2020,0,0,523210,17.0,23.5,1910990.0
1,521 - Central Bank,39,000,2021,0,1,521110,20.0,0.0,0.0
3,524 - Insurance,50,000,2018,0,1,524113,21.0,0.0,0.0
3,523 - Securities and Investments,34,000,2023,0,0,523150,1021.0,25941.16,5905630857.0
3,523 - Securities and Investments,25,000,2024,0,1,523940,2209.0,28518.5,10162219018.0
3,524 - Insurance,33,000,2018,0,1,524130,8.0,0.0,0.0
3,523 - Securities and Investments,25,000,2023,0,0,523150,1086.0,16788.16,4858289463.0
