cicp_initiative,geo_area,statefips,countyfips,metrofips,year,jobs,STEM
BioCrossroads,Columbus MSA,00,000,18020,2026,409.261358504026,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2025,0.893028640823017,STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2020,10526.327461705047,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2024,488.00985608978897,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2021,10884.102100629967,Non-STEM
Conexus,Muncie MSA,00,000,34620,2020,5456.476588836549,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2021,664.2896318088123,Non-STEM
Advanced and Traded Industries,Bloomington MSA,00,000,14020,2020,3050.1844174629946,STEM
Advanced and Traded Industries,Cincinnati MSA,00,000,17140,2024,326547.5786500688,Non-STEM
AgriNovus,Evansville MSA,00,000,21780,2026,492.5624721005047,Non-STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2021,4780.78258108181,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2027,397.6524546685787,STEM
TechPoint,Muncie MSA,00,000,34620,2028,479.2452669861163,Non-STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2028,160.18489151640378,STEM
AgriNovus,United States,0,000,00000,2028,498034.84285391617,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2024,6631.385121628949,STEM
Health,Terre Haute MSA,00,000,45460,2026,62.96906835352989,STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2025,3912.7212916367894,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2024,5.2675637341802,STEM
Advanced and Traded Industries,Indiana,18,000,00000,2027,1023179.3041808702,Non-STEM
Advanced and Traded Industries,Cincinnati MSA,00,000,17140,2025,53139.814713845735,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2022,90.12261832173641,STEM
BioX,United States,0,000,00000,2024,954596.4133763652,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2026,89.31653570437031,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2024,10768.24535183376,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2022,9291.37181500835,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2024,893698.4992056147,Non-STEM
TechPoint,United States,0,000,00000,2025,2872037.8809278784,STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2023,741.80207400002,Non-STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2021,1056.4594666963708,STEM
Finance,Michigan City-La Porte MSA,00,000,33140,2026,72.40356398685465,STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2024,154.817434416892,STEM
Finance,South Bend-Mishawaka MSA,00,000,43780,2021,3952.0181096679044,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2020,795.6071285573682,STEM
Finance,South Bend-Mishawaka MSA,00,000,43780,2027,237.19684557111574,STEM
AgriNovus,Terre Haute MSA,00,000,45460,2026,3.197539930019,STEM
TechPoint,United States,0,000,00000,2026,3331508.941700999,Non-STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,3152.7048885719696,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2028,26857.382306784773,Non-STEM
Health,Bloomington MSA,00,000,14020,2021,104.64755120638607,STEM
Health,Bloomington MSA,00,000,14020,2026,101.4846342024103,STEM
Conexus,United States,0,000,00000,2020,22561672.77181576,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2026,2347.571603672201,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2021,167815.80180472136,Non-STEM
Health,Indiana,18,000,00000,2022,3488.3006931544055,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2026,5491.6001862860985,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2024,9631.09081715594,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2019,82823.96326925737,Non-STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,1783.6253602112838,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2025,91.09473817274407,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2028,107.91661828793032,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2020,831.4529883772069,STEM
Finance,Kokomo MSA,00,000,29020,2025,804.2157069375781,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2023,65832.90262642274,STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,314212.00271386286,Non-STEM
AgriNovus,Cincinnati MSA,00,000,17140,2028,143.2055165873049,STEM
Finance,Muncie MSA,00,000,34620,2025,122.6244893848009,STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2019,34641.50890599421,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,17740.814431964594,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2023,3626.044153057273,Non-STEM
Finance,Elkhart-Goshen MSA,00,000,21140,2020,1750.4416769818222,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2023,1840.811559544627,Non-STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2025,1086.2467847191992,STEM
AgriNovus,Indiana,18,000,00000,2027,649.5232286152124,STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2022,7921.312285650058,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2021,740.7161915209442,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2024,65833.61749829374,STEM
Conexus,Columbus MSA,00,000,18020,2026,3856.4959852382062,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2025,6783.249531459294,STEM
AgriNovus,Bloomington MSA,00,000,14020,2023,99.04999189299,Non-STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2022,11677.321905472454,Non-STEM
Health,Terre Haute MSA,00,000,45460,2025,63.2760442962755,STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2027,1039.1512433359353,STEM
AgriNovus,Indiana,18,000,00000,2024,628.0787905502933,STEM
TechPoint,Cincinnati MSA,00,000,17140,2027,12637.6787632873,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,17323.2005546391,Non-STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2019,219869.50419608835,Non-STEM
Health,Elkhart-Goshen MSA,00,000,21140,2021,76.05022522317843,STEM
Health,Columbus MSA,00,000,18020,2026,3779.500419778772,Non-STEM
Finance,Bloomington MSA,00,000,14020,2020,133.1292985618872,STEM
AgriNovus,Cincinnati MSA,00,000,17140,2021,1099.9939305765465,Non-STEM
Advanced and Traded Industries,Cincinnati MSA,00,000,17140,2022,327993.78596271086,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2019,129.59113498259836,STEM
Advanced and Traded Industries,Indiana,18,000,00000,2026,120446.3803703935,STEM
BioCrossroads,Indiana,18,000,00000,2021,13563.427443420316,STEM
Conexus,Muncie MSA,00,000,34620,2021,5562.035878916344,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2024,1930.4733445056545,STEM
BioCrossroads,Muncie MSA,00,000,34620,2020,73.14588375898497,STEM
BioCrossroads,Indiana,18,000,00000,2022,15031.91543016407,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2025,24475.82378186081,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,16812.525296392625,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2023,1410.6514971905845,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2025,1603.181187773046,STEM
BioCrossroads,Evansville MSA,00,000,21780,2020,1176.9301478743835,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2028,2412.62940994264,STEM
TechPoint,Indiana,18,000,00000,2022,39792.7729711278,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2025,87.50862927814919,STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,110.79028753789883,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2028,58723.7862535508,STEM
Health,Kokomo MSA,00,000,29020,2022,21.144815114720004,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2027,743.410927938554,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2026,469.6297219981774,Non-STEM
Health,Terre Haute MSA,00,000,45460,2028,9289.167709852216,Non-STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2028,19.360522435956,STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,113274.15023319231,Non-STEM
Health,Michigan City-La Porte MSA,00,000,33140,2026,33.865471588451975,STEM
Health,Cincinnati MSA,00,000,17140,2025,2055.8666811483877,STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2022,770.4776807802873,STEM
Conexus,Fort Wayne MSA,00,000,23060,2022,4160.202180369812,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,15955.028751135464,Non-STEM
Finance,Cincinnati MSA,00,000,17140,2024,5189.439453964944,STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2019,35836.09721365023,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2024,120.37131303452698,Non-STEM
Conexus,Indiana,18,000,00000,2025,58599.691384899925,STEM
Conexus,Cincinnati MSA,00,000,17140,2028,22271.22623386176,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2026,133.27688294602265,STEM
Finance,Bloomington MSA,00,000,14020,2023,1532.7684851707656,Non-STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,135683.90119188486,Non-STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2024,3912.140726089871,STEM
TechPoint,Cincinnati MSA,00,000,17140,2028,12784.384364202535,STEM
Finance,South Bend-Mishawaka MSA,00,000,43780,2023,198.14603452466707,STEM
Health,Columbus MSA,00,000,18020,2028,4.871758889737415,STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,1929.5487907151232,STEM
AgriNovus,Terre Haute MSA,00,000,45460,2019,303.8966983852721,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2021,80929.69786270199,Non-STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2026,96.63476718942265,STEM
Finance,Evansville MSA,00,000,21780,2023,214.57494444677002,STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,45370.20743775263,STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2019,7.9412054980401,STEM
Finance,Muncie MSA,00,000,34620,2023,1413.4572935752644,Non-STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2028,3969.2484518948627,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2020,71.3214348125845,STEM
Health,Terre Haute MSA,00,000,45460,2026,9153.191434247066,Non-STEM
Finance,Cincinnati MSA,00,000,17140,2028,47146.85461487558,Non-STEM
Finance,Columbus MSA,00,000,18020,2019,69.58350679522623,STEM
Advanced and Traded Industries,Indiana,18,000,00000,2021,951492.945009051,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2020,101.76257988019844,Non-STEM
Conexus,Indiana,18,000,00000,2024,810597.3669964913,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2027,22187.543838744063,STEM
Finance,Cincinnati MSA,00,000,17140,2026,5277.193374822669,STEM
Conexus,Kokomo MSA,00,000,29020,2025,596.4807608922833,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2022,1593.39699001223,Non-STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2020,136.61338541284883,STEM
Conexus,Evansville MSA,00,000,21780,2026,1736.157637898796,STEM
TechPoint,Cincinnati MSA,00,000,17140,2023,12316.942166235489,STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2023,518.786855060224,Non-STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2022,36247.74679635038,Non-STEM
Finance,Kokomo MSA,00,000,29020,2024,51.03753883264258,STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2023,1085.8404583283427,STEM
TechPoint,Kokomo MSA,00,000,29020,2021,133.6793741464254,Non-STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2025,72003.92010754006,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,15194.622521216674,STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,329735.6369878969,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2021,196.45959338941248,Non-STEM
AgriNovus,Cincinnati MSA,00,000,17140,2019,1009.7768531615039,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2019,716.6927458224933,STEM
TechPoint,Muncie MSA,00,000,34620,2022,468.31997948096154,Non-STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2020,1903.5261803563867,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2020,23.87414475929088,STEM
TechPoint,Bloomington MSA,00,000,14020,2024,541.7602735139673,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2027,22004.338945184452,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2028,241.2682052008104,Non-STEM
Conexus,United States,0,000,00000,2024,2312065.5038617854,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2020,180.0784394310001,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2022,273.0253925696669,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2023,56711.87177901543,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2025,12275.062880750404,STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2023,8214.767729227056,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2020,349.371976567354,STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2026,71213.59645156434,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2024,48.94599210111562,STEM
Conexus,Kokomo MSA,00,000,29020,2019,12012.14184405803,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2022,1792.1248963470493,STEM
Conexus,Fort Wayne MSA,00,000,23060,2024,4183.489174172216,STEM
Conexus,Columbus MSA,00,000,18020,2028,3866.9427991420184,STEM
BioCrossroads,Columbus MSA,00,000,18020,2028,428.7493032402848,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2022,431.62459984855553,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2022,135.8488522285007,STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2027,3151.8127074105273,Non-STEM
Finance,Indiana,18,000,00000,2027,9653.27473695054,STEM
Finance,Fort Wayne MSA,00,000,23060,2024,8653.078149487113,Non-STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2025,36816.00516516891,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2028,542.5259225999982,STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,3288.3795303751704,Non-STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2025,33792.69808664929,Non-STEM
Health,Fort Wayne MSA,00,000,23060,2027,35406.17841369949,Non-STEM
TechPoint,Evansville MSA,00,000,21780,2025,1684.8112230526635,Non-STEM
Finance,Michigan City-La Porte MSA,00,000,33140,2025,70.09375039205331,STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2026,1510.4909034077875,Non-STEM
Conexus,United States,0,000,00000,2026,2396722.7840458006,STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2022,606.0704239295615,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2023,443.3667081922059,STEM
AgriNovus,Evansville MSA,00,000,21780,2024,29.867875173831226,STEM
TechPoint,Kokomo MSA,00,000,29020,2023,150.79351639645856,Non-STEM
Finance,Evansville MSA,00,000,21780,2022,193.1144175661026,STEM
Health,Evansville MSA,00,000,21780,2020,176.7034827446996,STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2025,212255.29628186126,Non-STEM
Health,Columbus MSA,00,000,18020,2025,5.474904918154368,STEM
TechPoint,Terre Haute MSA,00,000,45460,2027,183.55667482221818,STEM
Health,Bloomington MSA,00,000,14020,2028,103.24986761080685,STEM
AgriNovus,Cincinnati MSA,00,000,17140,2028,1535.4861646700824,Non-STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,323612.73118538165,Non-STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2024,14.1700734412748,STEM
AgriNovus,Kokomo MSA,00,000,29020,2027,101.6898815406906,Non-STEM
Finance,United States,0,000,00000,2021,558598.6914541587,STEM
Health,Elkhart-Goshen MSA,00,000,21140,2023,80.56214285210872,STEM
Advanced and Traded Industries,United States,0,000,00000,2025,7029597.389332517,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,17574.06559460279,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2019,795.4837758809092,STEM
Finance,South Bend-Mishawaka MSA,00,000,43780,2025,233.01273686512616,STEM
Health,Michigan City-La Porte MSA,00,000,33140,2027,33.57557371198594,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2025,121.4592159826615,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2023,121.98421907381133,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,243660.41558051476,Non-STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2027,3701.7085494206963,STEM
AgriNovus,Fort Wayne MSA,00,000,23060,2021,651.8956390197936,Non-STEM
Conexus,Indiana,18,000,00000,2024,57302.981303347995,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2022,24816.992207498846,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2020,340.3881875602203,Non-STEM
Finance,United States,0,000,00000,2027,675455.729731633,STEM
BioCrossroads,Muncie MSA,00,000,34620,2020,115.0799910217619,Non-STEM
Finance,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,47317.617621894366,Non-STEM
Advanced and Traded Industries,Fort Wayne MSA,00,000,23060,2019,7554.566511629985,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2028,387.7816255031713,Non-STEM
AgriNovus,Elkhart-Goshen MSA,00,000,21140,2026,13.75872250720156,STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,117575.55404163711,Non-STEM
Health,Kokomo MSA,00,000,29020,2022,3969.092361683147,Non-STEM
AgriNovus,Indiana,18,000,00000,2025,13574.930428418022,Non-STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2024,6577.999151440102,Non-STEM
Advanced and Traded Industries,United States,0,000,00000,2024,6841970.227982886,STEM
AgriNovus,Muncie MSA,00,000,34620,2024,138.22480611478767,Non-STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2019,26585.686460352794,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2021,1309.1170808145353,STEM
Finance,Kokomo MSA,00,000,29020,2027,789.4389861839164,Non-STEM
Finance,Fort Wayne MSA,00,000,23060,2027,8552.609474670942,Non-STEM
Conexus,Muncie MSA,00,000,34620,2028,365.1180642821508,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2028,65190.86779368912,Non-STEM
Advanced and Traded Industries,Bloomington MSA,00,000,14020,2019,3040.664969525961,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2023,5335.500784412678,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2026,488.46101159338144,STEM
Health,Muncie MSA,00,000,34620,2024,7582.690166635721,Non-STEM
BioX,United States,0,000,00000,2028,1956139.8324434257,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2020,3481.3732530371417,Non-STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2019,10944.300139852952,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2021,64.15921926815489,STEM
Health,Bloomington MSA,00,000,14020,2026,8912.579223158833,Non-STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2025,3581.2087633603564,STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,43654.73384261572,STEM
BioCrossroads,Evansville MSA,00,000,21780,2021,1296.5496384293697,Non-STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,145.97357649161862,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2024,708.1631917722201,Non-STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2024,3610.038019346243,STEM
Advanced and Traded Industries,Bloomington MSA,00,000,14020,2021,14286.166146334332,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2021,515.8512361664236,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2022,15286.791224608107,Non-STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2021,5756.983163213718,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2025,747.4729550115145,STEM
TechPoint,Cincinnati MSA,00,000,17140,2020,14617.076436027915,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2023,15193.150381636275,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2023,1525.7002244207474,Non-STEM
Health,Muncie MSA,00,000,34620,2020,7298.073030966296,Non-STEM
Finance,Columbus MSA,00,000,18020,2021,982.334187123864,Non-STEM
Health,Terre Haute MSA,00,000,45460,2023,8413.02669187117,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2028,352.37361884617377,Non-STEM
AgriNovus,Bloomington MSA,00,000,14020,2020,60.92960716661,Non-STEM
TechPoint,South Bend-Mishawaka MSA,00,000,43780,2025,1065.477899132165,STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2022,145.7286681953706,STEM
Advanced and Traded Industries,United States,0,000,00000,2019,34329372.43350388,Non-STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2021,749.0560874467233,STEM
Advanced and Traded Industries,Fort Wayne MSA,00,000,23060,2025,69787.09615228281,Non-STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2028,96.97866855632068,STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2023,3779.5227796001136,STEM
Health,Indiana,18,000,00000,2019,334932.78243991913,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2023,12317.782901439232,Non-STEM
Conexus,Evansville MSA,00,000,21780,2020,26758.690160162016,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2023,437.56198330572056,Non-STEM
Conexus,Evansville MSA,00,000,21780,2020,1695.863165299419,STEM
Conexus,Bloomington MSA,00,000,14020,2021,11569.388611002943,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2027,2380.7813768681276,STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,278589.01295487856,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2028,795.8337194354469,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,15112.534501296897,STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2027,398.4059290411882,STEM
Finance,Evansville MSA,00,000,21780,2020,141.72421170136369,STEM
Health,Cincinnati MSA,00,000,17140,2022,122827.81014732143,Non-STEM
AgriNovus,Fort Wayne MSA,00,000,23060,2020,30.754350315729447,STEM
Finance,South Bend-Mishawaka MSA,00,000,43780,2022,4042.983368886334,Non-STEM
Finance,Cincinnati MSA,00,000,17140,2025,47750.8609371009,Non-STEM
Finance,United States,0,000,00000,2019,5925924.724055697,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2024,3.28886462765,STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2027,3125.5868985545308,STEM
TechPoint,Kokomo MSA,00,000,29020,2022,78.50999153431928,STEM
AgriNovus,Muncie MSA,00,000,34620,2022,12.082778970310999,STEM
AgriNovus,Muncie MSA,00,000,34620,2027,2.5596280596714003,STEM
AgriNovus,Bloomington MSA,00,000,14020,2021,55.499832317214796,Non-STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2027,37257.94888154248,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2024,79018.64226565923,Non-STEM
Health,Muncie MSA,00,000,34620,2027,7778.683277278167,Non-STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2026,12174.084241180364,Non-STEM
Finance,Terre Haute MSA,00,000,45460,2025,98.45556320444122,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2027,10986.93290235552,Non-STEM
Finance,Columbus MSA,00,000,18020,2026,92.16354924812407,STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2026,33422.61999176536,Non-STEM
Finance,Kokomo MSA,00,000,29020,2019,46.37162005058868,STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2027,19344.21814584874,Non-STEM
Advanced and Traded Industries,Cincinnati MSA,00,000,17140,2027,54078.8661144694,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2022,7052.372551419898,STEM
Health,Evansville MSA,00,000,21780,2021,19479.89998468771,Non-STEM
Finance,Elkhart-Goshen MSA,00,000,21140,2028,132.54218132876264,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2025,78267.63796169694,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2022,11427.18307460943,Non-STEM
Health,Evansville MSA,00,000,21780,2025,151.56142899068033,STEM
Advanced and Traded Industries,Bloomington MSA,00,000,14020,2028,3549.9081312445273,STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2026,77611.34392020134,Non-STEM
Finance,Fort Wayne MSA,00,000,23060,2027,905.9757707455174,STEM
Health,United States,0,000,00000,2027,17373765.84020248,Non-STEM
Advanced and Traded Industries,Indiana,18,000,00000,2026,1016336.3022041881,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2022,110.38665025256972,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,18441.313281773888,STEM
Conexus,Evansville MSA,00,000,21780,2022,1667.2306410251897,STEM
Conexus,Cincinnati MSA,00,000,17140,2024,21632.11909671555,STEM
BioX,United States,0,000,00000,2027,1028881.6497607451,STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2028,22059.994707788806,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2020,1526.8121367783765,Non-STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2026,6832.69705877478,Non-STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2028,132.9316319005109,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2024,124.83232958274458,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2020,4.723773454548,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2020,10428.939106229105,Non-STEM
Health,United States,0,000,00000,2026,230875.39082178505,STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2024,1066.5102000248633,STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2028,6957.2143890698,Non-STEM
Conexus,Muncie MSA,00,000,34620,2027,6054.679187000015,Non-STEM
Health,Cincinnati MSA,00,000,17140,2023,1730.1041714508108,STEM
Advanced and Traded Industries,United States,0,000,00000,2027,7310453.072292963,STEM
