cicp_initiative,display_level,sector,sector_name,Year,statefips,metrofips,geo_area,entry_level_ed,avg_median_wage
Advanced and Traded Industries,1,2,Logistics,2023,00,29020,Kokomo MSA,Associate's degree,78389.10175169197
Advanced and Traded Industries,1,2,Logistics,2022,00,18020,Columbus MSA,"Some college, no degree",41073.989747493535
Advanced and Traded Industries,1,3,Advanced and Traded Services,2022,00,29020,Kokomo MSA,"Some college, no degree",38248.36046487652
Advanced and Traded Industries,1,2,Logistics,2023,18,00000,Indiana,Bachelor's degree,89699.61094889326
Advanced and Traded Industries,1,2,Logistics,2021,00,34620,Muncie MSA,High school diploma or equivalent,43965.36947638756
Advanced and Traded Industries,1,1,Manufacturing,2022,18,00000,Indiana,Doctoral or professional degree,124491.51038732087
Advanced and Traded Industries,1,1,Manufacturing,2020,00,17140,Cincinnati MSA,Doctoral or professional degree,91567.0515886553
Advanced and Traded Industries,1,3,Advanced and Traded Services,2023,00,18020,Columbus MSA,High school diploma or equivalent,46466.682221634655
Advanced and Traded Industries,1,3,Advanced and Traded Services,2023,00,21780,Evansville MSA,Postsecondary nondegree award,45220.38544398179
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,16980,Chicago-Naperville-Elgin MSA,"Some college, no degree",47265.25368892726
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,56306.35245793917
Advanced and Traded Industries,1,3,Advanced and Traded Services,2020,00,21780,Evansville MSA,Associate's degree,51895.5731758925
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,00,33140,Michigan City-La Porte MSA,Master's degree,77274.04447073085
Advanced and Traded Industries,1,3,Advanced and Traded Services,2020,00,43780,South Bend-Mishawaka MSA,No formal educational credential,28306.76130573414
Advanced and Traded Industries,1,2,Logistics,2023,00,45460,Terre Haute MSA,Doctoral or professional degree,134589.89805066327
Advanced and Traded Industries,1,2,Logistics,2019,00,31140,Louisville/Jefferson County MSA,No formal educational credential,31797.36124238513
Advanced and Traded Industries,1,3,Advanced and Traded Services,2023,00,16980,Chicago-Naperville-Elgin MSA,High school diploma or equivalent,55777.23704662328
Advanced and Traded Industries,1,3,Advanced and Traded Services,2021,00,16980,Chicago-Naperville-Elgin MSA,High school diploma or equivalent,47721.05204224417
Advanced and Traded Industries,1,1,Manufacturing,2019,00,18020,Columbus MSA,Bachelor's degree,93071.8974874835
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,23060,Fort Wayne MSA,Postsecondary nondegree award,42528.03895666929
Advanced and Traded Industries,1,1,Manufacturing,2023,00,23060,Fort Wayne MSA,No formal educational credential,36018.00841319832
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,18,00000,Indiana,Postsecondary nondegree award,40566.73511008424
Advanced and Traded Industries,1,2,Logistics,2020,18,00000,Indiana,Associate's degree,53183.564043995146
Advanced and Traded Industries,1,3,Advanced and Traded Services,2021,00,18020,Columbus MSA,High school diploma or equivalent,43472.20878219663
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,17140,Cincinnati MSA,"Some college, no degree",42753.19695210847
Advanced and Traded Industries,1,2,Logistics,2023,00,23060,Fort Wayne MSA,High school diploma or equivalent,48323.79896282624
Advanced and Traded Industries,1,1,Manufacturing,2019,00,34620,Muncie MSA,Associate's degree,53745.60022747324
Advanced and Traded Industries,1,2,Logistics,2020,00,43780,South Bend-Mishawaka MSA,"Some college, no degree",39077.00563937328
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,53118.691664493526
Advanced and Traded Industries,1,3,Advanced and Traded Services,2020,00,33140,Michigan City-La Porte MSA,Master's degree,92201.2371478514
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,18,00000,Indiana,Doctoral or professional degree,126669.11477903946
Advanced and Traded Industries,1,1,Manufacturing,2020,18,00000,Indiana,Doctoral or professional degree,100028.17164773439
Advanced and Traded Industries,1,1,Manufacturing,2019,0,00000,United States,Postsecondary nondegree award,50044.47019565155
Advanced and Traded Industries,1,3,Advanced and Traded Services,2022,00,16980,Chicago-Naperville-Elgin MSA,"Some college, no degree",53443.71675923739
Advanced and Traded Industries,1,3,Advanced and Traded Services,2020,00,21140,Elkhart-Goshen MSA,Postsecondary nondegree award,42865.76744533718
Advanced and Traded Industries,1,3,Advanced and Traded Services,2020,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,98219.53220612857
Advanced and Traded Industries,1,2,Logistics,2024,18,00000,Indiana,Postsecondary nondegree award,60248.847602666174
Advanced and Traded Industries,1,2,Logistics,2019,0,00000,United States,No formal educational credential,30283.464517537865
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,00,31140,Louisville/Jefferson County MSA,No formal educational credential,39196.173600197224
Advanced and Traded Industries,1,1,Manufacturing,2022,00,34620,Muncie MSA,Associate's degree,62150.126703588605
Advanced and Traded Industries,1,1,Manufacturing,2019,00,14020,Bloomington MSA,Bachelor's degree,76510.11329144587
Advanced and Traded Industries,1,1,Manufacturing,2023,00,14020,Bloomington MSA,Bachelor's degree,87858.38644336472
Advanced and Traded Industries,1,2,Logistics,2023,00,43780,South Bend-Mishawaka MSA,Bachelor's degree,87916.98927687954
Advanced and Traded Industries,1,2,Logistics,2021,00,45460,Terre Haute MSA,Master's degree,53345.64238257161
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,17140,Cincinnati MSA,Associate's degree,52154.304619410665
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",41693.41286539118
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,00,31140,Louisville/Jefferson County MSA,Postsecondary nondegree award,56018.578055032565
Advanced and Traded Industries,1,3,Advanced and Traded Services,2023,00,18020,Columbus MSA,No formal educational credential,33170.86610557956
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,16980,Chicago-Naperville-Elgin MSA,Bachelor's degree,93052.39736083016
Advanced and Traded Industries,1,1,Manufacturing,2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Associate's degree,56318.086736016674
Advanced and Traded Industries,1,2,Logistics,2024,00,26900,Indianapolis-Carmel-Greenwood MSA,Postsecondary nondegree award,61577.53826940432
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,00,21140,Elkhart-Goshen MSA,No formal educational credential,37474.1093952396
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,00,29200,Lafayette-West Lafayette MSA,"Some college, no degree",49834.1745033988
Advanced and Traded Industries,1,3,Advanced and Traded Services,2023,00,43780,South Bend-Mishawaka MSA,Master's degree,70196.27443867648
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,18020,Columbus MSA,Associate's degree,50577.2839579719
Advanced and Traded Industries,1,2,Logistics,2020,00,29020,Kokomo MSA,Postsecondary nondegree award,49492.00649223525
Advanced and Traded Industries,1,1,Manufacturing,2024,00,34620,Muncie MSA,No formal educational credential,36765.46679142218
Advanced and Traded Industries,1,1,Manufacturing,2019,00,14020,Bloomington MSA,Associate's degree,49018.22165025196
Advanced and Traded Industries,1,1,Manufacturing,2020,00,29200,Lafayette-West Lafayette MSA,No formal educational credential,32619.533459232243
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,18,00000,Indiana,No formal educational credential,27214.131842644936
Advanced and Traded Industries,1,1,Manufacturing,2020,0,00000,United States,High school diploma or equivalent,41790.32070744155
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,00,17140,Cincinnati MSA,No formal educational credential,36963.80465749577
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,31140,Louisville/Jefferson County MSA,Associate's degree,46149.121144659504
Advanced and Traded Industries,1,1,Manufacturing,2021,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",40603.2487199306
Advanced and Traded Industries,1,1,Manufacturing,2022,00,17140,Cincinnati MSA,Master's degree,89877.16331349367
Advanced and Traded Industries,1,3,Advanced and Traded Services,2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Bachelor's degree,80699.38464941867
Advanced and Traded Industries,1,3,Advanced and Traded Services,2023,18,00000,Indiana,Postsecondary nondegree award,48866.115954022294
Advanced and Traded Industries,1,1,Manufacturing,2023,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,90710.98929296203
Advanced and Traded Industries,1,2,Logistics,2021,00,21780,Evansville MSA,Master's degree,53645.335277643244
Advanced and Traded Industries,1,1,Manufacturing,2021,0,00000,United States,Postsecondary nondegree award,52620.8207160475
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,55997.25726538172
Advanced and Traded Industries,1,2,Logistics,2019,00,18020,Columbus MSA,Bachelor's degree,93054.9931301898
Advanced and Traded Industries,1,2,Logistics,2020,00,14020,Bloomington MSA,Postsecondary nondegree award,41385.0885767572
Advanced and Traded Industries,1,2,Logistics,2023,00,16980,Chicago-Naperville-Elgin MSA,Master's degree,96567.86374374054
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,17140,Cincinnati MSA,Bachelor's degree,82717.54926498412
Advanced and Traded Industries,1,2,Logistics,2019,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,72520.66127349788
Advanced and Traded Industries,1,2,Logistics,2021,00,29200,Lafayette-West Lafayette MSA,Master's degree,57396.56883731612
Advanced and Traded Industries,1,3,Advanced and Traded Services,2021,00,43780,South Bend-Mishawaka MSA,Doctoral or professional degree,111825.66200157037
Advanced and Traded Industries,1,1,Manufacturing,2024,00,45460,Terre Haute MSA,Postsecondary nondegree award,53477.017042123036
Advanced and Traded Industries,1,1,Manufacturing,2022,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,57384.77664051012
Advanced and Traded Industries,1,3,Advanced and Traded Services,2023,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,48683.251573905945
Advanced and Traded Industries,1,3,Advanced and Traded Services,2022,00,21780,Evansville MSA,Associate's degree,49549.306974370396
Advanced and Traded Industries,1,1,Manufacturing,2023,00,33140,Michigan City-La Porte MSA,No formal educational credential,34038.65769726577
Advanced and Traded Industries,1,3,Advanced and Traded Services,2023,00,14020,Bloomington MSA,Master's degree,100175.33993622925
Advanced and Traded Industries,1,2,Logistics,2024,00,23060,Fort Wayne MSA,No formal educational credential,38548.17870829299
Advanced and Traded Industries,1,3,Advanced and Traded Services,2021,00,45460,Terre Haute MSA,Bachelor's degree,69492.8473149766
Advanced and Traded Industries,1,1,Manufacturing,2022,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,36991.4500064018
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,00,21140,Elkhart-Goshen MSA,Master's degree,74641.07578469596
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,33140,Michigan City-La Porte MSA,Master's degree,59727.940607942364
Advanced and Traded Industries,1,1,Manufacturing,2024,00,43780,South Bend-Mishawaka MSA,Associate's degree,62972.168510827505
Advanced and Traded Industries,1,1,Manufacturing,2021,00,14020,Bloomington MSA,Postsecondary nondegree award,47558.08421040363
Advanced and Traded Industries,1,3,Advanced and Traded Services,2021,00,17140,Cincinnati MSA,Postsecondary nondegree award,46398.00995386144
Advanced and Traded Industries,1,3,Advanced and Traded Services,2020,00,29020,Kokomo MSA,Associate's degree,50138.303277958104
Advanced and Traded Industries,1,2,Logistics,2024,00,29020,Kokomo MSA,Associate's degree,77160.76060078217
Advanced and Traded Industries,1,2,Logistics,2019,00,21140,Elkhart-Goshen MSA,Doctoral or professional degree,121057.82817482021
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,0,00000,United States,Associate's degree,62346.2090267955
Advanced and Traded Industries,1,3,Advanced and Traded Services,2021,00,17140,Cincinnati MSA,No formal educational credential,30984.864122861087
Advanced and Traded Industries,1,3,Advanced and Traded Services,2023,00,17140,Cincinnati MSA,No formal educational credential,35488.29326553161
Advanced and Traded Industries,1,3,Advanced and Traded Services,2022,00,43780,South Bend-Mishawaka MSA,No formal educational credential,31979.284484525942
Advanced and Traded Industries,1,3,Advanced and Traded Services,2020,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,57057.91606489922
Advanced and Traded Industries,1,2,Logistics,2023,00,17140,Cincinnati MSA,"Some college, no degree",47513.373561809676
Advanced and Traded Industries,1,1,Manufacturing,2019,00,18020,Columbus MSA,Doctoral or professional degree,85974.20224930297
Advanced and Traded Industries,1,2,Logistics,2019,18,00000,Indiana,Doctoral or professional degree,110731.12772948896
Advanced and Traded Industries,1,1,Manufacturing,2022,00,18020,Columbus MSA,Bachelor's degree,95471.89872253362
Advanced and Traded Industries,1,2,Logistics,2021,00,23060,Fort Wayne MSA,Master's degree,65462.558206843714
Advanced and Traded Industries,1,2,Logistics,2023,18,00000,Indiana,Doctoral or professional degree,121909.1685938742
Advanced and Traded Industries,1,3,Advanced and Traded Services,2024,18,00000,Indiana,"Some college, no degree",50898.66790962308
Advanced and Traded Industries,1,2,Logistics,2024,00,18020,Columbus MSA,Associate's degree,68462.54355413494
Advanced and Traded Industries,1,3,Advanced and Traded Services,2021,0,00000,United States,Bachelor's degree,94636.90315100833
Advanced and Traded Industries,1,3,Advanced and Traded Services,2019,00,23060,Fort Wayne MSA,No formal educational credential,25866.051604999593
Advanced and Traded Industries,1,1,Manufacturing,2023,00,26900,Indianapolis-Carmel-Greenwood MSA,Bachelor's degree,93050.75632757849
Advanced and Traded Industries,1,3,Advanced and Traded Services,2023,00,21140,Elkhart-Goshen MSA,No formal educational credential,35716.67765553632
Advanced and Traded Industries,1,3,Advanced and Traded Services,2022,00,43780,South Bend-Mishawaka MSA,Postsecondary nondegree award,43807.68742889377
