cicp_initiative,sector,sector_name,Year,statefips,metrofips,geo_area,entry_level_ed,jobs
Healthcare,0,,2027,00,23060,Fort Wayne MSA,High school diploma or equivalent,9125.291330671347
Healthcare,0,,2027,00,23060,Fort Wayne MSA,Master's degree,2324.58746442627
Healthcare,0,,2027,00,23060,Fort Wayne MSA,No formal educational credential,2081.4650359852576
Healthcare,0,,2027,00,23060,Fort Wayne MSA,Postsecondary nondegree award,8611.33763563921
Healthcare,0,,2027,00,23060,Fort Wayne MSA,"Some college, no degree",202.9119555323065
Healthcare,0,,2027,00,26900,Indianapolis-Carmel-Greenwood MSA,Associate's degree,7497.112181603077
Healthcare,0,,2027,00,26900,Indianapolis-Carmel-Greenwood MSA,Bachelor's degree,38721.5015411919
Healthcare,0,,2027,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,12270.400034167631
Healthcare,0,,2027,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,41737.24889854741
Healthcare,0,,2027,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,8846.295865382035
Healthcare,0,,2027,00,26900,Indianapolis-Carmel-Greenwood MSA,No formal educational credential,6532.945872143745
Healthcare,0,,2027,00,26900,Indianapolis-Carmel-Greenwood MSA,Postsecondary nondegree award,30268.209872084153
Healthcare,0,,2027,00,26900,Indianapolis-Carmel-Greenwood MSA,"Some college, no degree",936.5797724558445
Healthcare,0,,2027,00,29020,Kokomo MSA,Associate's degree,272.20426488499015
Healthcare,0,,2027,00,29020,Kokomo MSA,Bachelor's degree,1065.2093642598577
Healthcare,0,,2027,00,29020,Kokomo MSA,Doctoral or professional degree,306.9201731879484
Healthcare,0,,2027,00,29020,Kokomo MSA,High school diploma or equivalent,1161.1811665829077
Healthcare,0,,2027,00,29020,Kokomo MSA,Master's degree,249.09039315032436
Healthcare,0,,2027,00,29020,Kokomo MSA,No formal educational credential,280.5316182266328
Healthcare,0,,2027,00,29020,Kokomo MSA,Postsecondary nondegree award,1229.7655078055623
Healthcare,0,,2027,00,29020,Kokomo MSA,"Some college, no degree",15.16100780230136
Healthcare,0,,2027,00,29200,Lafayette-West Lafayette MSA,Associate's degree,600.6470114790835
Healthcare,0,,2027,00,29200,Lafayette-West Lafayette MSA,Bachelor's degree,2872.1120753127734
Healthcare,0,,2027,00,29200,Lafayette-West Lafayette MSA,Doctoral or professional degree,984.3046026893451
Healthcare,0,,2027,00,29200,Lafayette-West Lafayette MSA,High school diploma or equivalent,3125.7421172928284
Healthcare,0,,2027,00,29200,Lafayette-West Lafayette MSA,Master's degree,676.8472961594532
Healthcare,0,,2027,00,29200,Lafayette-West Lafayette MSA,No formal educational credential,711.4641961950285
Healthcare,0,,2027,00,29200,Lafayette-West Lafayette MSA,Postsecondary nondegree award,2391.8432867002653
Healthcare,0,,2027,00,29200,Lafayette-West Lafayette MSA,"Some college, no degree",68.00635452338514
Healthcare,0,,2027,00,31140,Louisville/Jefferson County MSA,Associate's degree,5190.069293857072
Healthcare,0,,2027,00,31140,Louisville/Jefferson County MSA,Bachelor's degree,25154.820663456932
Healthcare,0,,2027,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,6488.6301178196445
Healthcare,0,,2027,00,31140,Louisville/Jefferson County MSA,High school diploma or equivalent,22236.129247101548
Healthcare,0,,2027,00,31140,Louisville/Jefferson County MSA,Master's degree,4912.5517184885475
Healthcare,0,,2027,00,31140,Louisville/Jefferson County MSA,No formal educational credential,3986.302096527808
Healthcare,0,,2027,00,31140,Louisville/Jefferson County MSA,Postsecondary nondegree award,20941.479003264554
Healthcare,0,,2027,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",543.4019409662372
Healthcare,0,,2027,00,33140,Michigan City-La Porte MSA,Associate's degree,505.93394624784537
Healthcare,0,,2027,00,33140,Michigan City-La Porte MSA,Bachelor's degree,1089.6998037625121
Healthcare,0,,2027,00,33140,Michigan City-La Porte MSA,Doctoral or professional degree,257.781635715378
Healthcare,0,,2027,00,33140,Michigan City-La Porte MSA,High school diploma or equivalent,1309.2715874053056
Healthcare,0,,2027,00,33140,Michigan City-La Porte MSA,Master's degree,256.4449742727929
Healthcare,0,,2027,00,33140,Michigan City-La Porte MSA,No formal educational credential,219.37037329814976
Healthcare,0,,2027,00,33140,Michigan City-La Porte MSA,Postsecondary nondegree award,1115.0753721919586
Healthcare,0,,2027,00,33140,Michigan City-La Porte MSA,"Some college, no degree",18.0203822818032
Healthcare,0,,2027,00,34620,Muncie MSA,Associate's degree,409.05682774889027
Healthcare,0,,2027,00,34620,Muncie MSA,Bachelor's degree,2003.1512012554333
Healthcare,0,,2027,00,34620,Muncie MSA,Doctoral or professional degree,561.3494145803447
Healthcare,0,,2027,00,34620,Muncie MSA,High school diploma or equivalent,2241.9381338871794
Healthcare,0,,2027,00,34620,Muncie MSA,Master's degree,452.214819571538
Healthcare,0,,2027,00,34620,Muncie MSA,No formal educational credential,523.2372808496261
Healthcare,0,,2027,00,34620,Muncie MSA,Postsecondary nondegree award,2272.0772959553874
Healthcare,0,,2027,00,34620,Muncie MSA,"Some college, no degree",58.438085391086304
Healthcare,0,,2027,00,43780,South Bend-Mishawaka MSA,Associate's degree,1297.4516461748544
Healthcare,0,,2027,00,43780,South Bend-Mishawaka MSA,Bachelor's degree,5461.033801185852
Healthcare,0,,2027,00,43780,South Bend-Mishawaka MSA,Doctoral or professional degree,1347.4435355082594
Healthcare,0,,2027,00,43780,South Bend-Mishawaka MSA,High school diploma or equivalent,5426.445309970133
Healthcare,0,,2027,00,43780,South Bend-Mishawaka MSA,Master's degree,1045.900363434843
Healthcare,0,,2027,00,43780,South Bend-Mishawaka MSA,No formal educational credential,1214.976974658595
Healthcare,0,,2027,00,43780,South Bend-Mishawaka MSA,Postsecondary nondegree award,4651.542266676574
Healthcare,0,,2027,00,43780,South Bend-Mishawaka MSA,"Some college, no degree",109.98111530525262
Healthcare,0,,2027,00,45460,Terre Haute MSA,Associate's degree,495.65720595210274
Healthcare,0,,2027,00,45460,Terre Haute MSA,Bachelor's degree,2234.716057775592
Healthcare,0,,2027,00,45460,Terre Haute MSA,Doctoral or professional degree,524.1943869862334
Healthcare,0,,2027,00,45460,Terre Haute MSA,High school diploma or equivalent,2917.443107649535
Healthcare,0,,2027,00,45460,Terre Haute MSA,Master's degree,435.7280878471922
Healthcare,0,,2027,00,45460,Terre Haute MSA,No formal educational credential,611.8632231149418
Healthcare,0,,2027,00,45460,Terre Haute MSA,Postsecondary nondegree award,2304.592927924294
Healthcare,0,,2027,00,45460,Terre Haute MSA,"Some college, no degree",62.958561365253395
Healthcare,0,,2027,18,00000,Indiana,Associate's degree,21706.68476130106
Healthcare,0,,2027,18,00000,Indiana,Bachelor's degree,102115.36958046445
Healthcare,0,,2027,18,00000,Indiana,Doctoral or professional degree,30037.867240031912
Healthcare,0,,2027,18,00000,Indiana,High school diploma or equivalent,112348.44555165952
Healthcare,0,,2027,18,00000,Indiana,Master's degree,22485.236245237593
Healthcare,0,,2027,18,00000,Indiana,No formal educational credential,22648.583914604216
Healthcare,0,,2027,18,00000,Indiana,Postsecondary nondegree award,92623.85682794086
Healthcare,0,,2027,18,00000,Indiana,"Some college, no degree",2550.554399417271
Healthcare,0,,2028,0,00000,United States,Associate's degree,998760.2318081943
Healthcare,0,,2028,0,00000,United States,Bachelor's degree,4821873.810611262
Healthcare,0,,2028,0,00000,United States,Doctoral or professional degree,1442336.9757830633
Healthcare,0,,2028,0,00000,United States,High school diploma or equivalent,5518336.806863528
Healthcare,0,,2028,0,00000,United States,Master's degree,1126288.94786241
Healthcare,0,,2028,0,00000,United States,No formal educational credential,874238.1115810032
Healthcare,0,,2028,0,00000,United States,Postsecondary nondegree award,4008400.333527376
Healthcare,0,,2028,0,00000,United States,"Some college, no degree",116796.6508373408
Healthcare,0,,2028,00,14020,Bloomington MSA,Associate's degree,491.70478407897724
Healthcare,0,,2028,00,14020,Bloomington MSA,Bachelor's degree,2783.7674725555853
Healthcare,0,,2028,00,14020,Bloomington MSA,Doctoral or professional degree,799.7379604889472
Healthcare,0,,2028,00,14020,Bloomington MSA,High school diploma or equivalent,2627.5398567340376
Healthcare,0,,2028,00,14020,Bloomington MSA,Master's degree,533.0101548862106
Healthcare,0,,2028,00,14020,Bloomington MSA,No formal educational credential,560.601024434246
Healthcare,0,,2028,00,14020,Bloomington MSA,Postsecondary nondegree award,1938.8399806776076
Healthcare,0,,2028,00,14020,Bloomington MSA,"Some college, no degree",81.72782168318126
Healthcare,0,,2028,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,28998.381772610926
Healthcare,0,,2028,00,16980,Chicago-Naperville-Elgin MSA,Bachelor's degree,150589.46075986527
Healthcare,0,,2028,00,16980,Chicago-Naperville-Elgin MSA,Doctoral or professional degree,45954.58006907288
Healthcare,0,,2028,00,16980,Chicago-Naperville-Elgin MSA,High school diploma or equivalent,146876.04086472103
Healthcare,0,,2028,00,16980,Chicago-Naperville-Elgin MSA,Master's degree,27622.35811751114
Healthcare,0,,2028,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,25598.58620521272
Healthcare,0,,2028,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,108515.62710739602
Healthcare,0,,2028,00,16980,Chicago-Naperville-Elgin MSA,"Some college, no degree",2741.808536250972
Healthcare,0,,2028,00,17140,Cincinnati MSA,Associate's degree,8293.759536290276
Healthcare,0,,2028,00,17140,Cincinnati MSA,Bachelor's degree,42400.52604344888
Healthcare,0,,2028,00,17140,Cincinnati MSA,Doctoral or professional degree,12071.39676990426
Healthcare,0,,2028,00,17140,Cincinnati MSA,High school diploma or equivalent,34510.35428622241
Healthcare,0,,2028,00,17140,Cincinnati MSA,Master's degree,8988.688396834084
Healthcare,0,,2028,00,17140,Cincinnati MSA,No formal educational credential,7599.4341978174225
Healthcare,0,,2028,00,17140,Cincinnati MSA,Postsecondary nondegree award,30411.233061970834
Healthcare,0,,2028,00,17140,Cincinnati MSA,"Some college, no degree",826.6062739104092
Healthcare,0,,2028,00,18020,Columbus MSA,Associate's degree,233.57517813187064
Healthcare,0,,2028,00,18020,Columbus MSA,Bachelor's degree,642.267318581593
Healthcare,0,,2028,00,18020,Columbus MSA,Doctoral or professional degree,341.9307810779471
Healthcare,0,,2028,00,18020,Columbus MSA,High school diploma or equivalent,1257.475719743172
Healthcare,0,,2028,00,18020,Columbus MSA,Master's degree,351.70407777513793
Healthcare,0,,2028,00,18020,Columbus MSA,No formal educational credential,96.61100118692754
Healthcare,0,,2028,00,18020,Columbus MSA,Postsecondary nondegree award,993.722531182825
Healthcare,0,,2028,00,18020,Columbus MSA,"Some college, no degree",16.626402397614747
Healthcare,0,,2028,00,21140,Elkhart-Goshen MSA,Associate's degree,554.7788360886016
Healthcare,0,,2028,00,21140,Elkhart-Goshen MSA,Bachelor's degree,2335.7403680460443
Healthcare,0,,2028,00,21140,Elkhart-Goshen MSA,Doctoral or professional degree,675.7425940771938
Healthcare,0,,2028,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,2437.13955185047
Healthcare,0,,2028,00,21140,Elkhart-Goshen MSA,Master's degree,522.3785926614905
Healthcare,0,,2028,00,21140,Elkhart-Goshen MSA,No formal educational credential,737.3159228758119
Healthcare,0,,2028,00,21140,Elkhart-Goshen MSA,Postsecondary nondegree award,2351.939745299566
Healthcare,0,,2028,00,21140,Elkhart-Goshen MSA,"Some college, no degree",52.90849463249128
Healthcare,0,,2028,00,21780,Evansville MSA,Associate's degree,1247.6642624403914
Healthcare,0,,2028,00,21780,Evansville MSA,Bachelor's degree,5933.973210682372
Healthcare,0,,2028,00,21780,Evansville MSA,Doctoral or professional degree,1495.548952827785
Healthcare,0,,2028,00,21780,Evansville MSA,High school diploma or equivalent,5076.434523685989
Healthcare,0,,2028,00,21780,Evansville MSA,Master's degree,1169.3842070240614
Healthcare,0,,2028,00,21780,Evansville MSA,No formal educational credential,1149.3851671049301
Healthcare,0,,2028,00,21780,Evansville MSA,Postsecondary nondegree award,5104.70517460853
Healthcare,0,,2028,00,21780,Evansville MSA,"Some college, no degree",102.30192316774794
Healthcare,0,,2028,00,23060,Fort Wayne MSA,Associate's degree,2034.8603110783974
Healthcare,0,,2028,00,23060,Fort Wayne MSA,Bachelor's degree,10472.508788693021
Healthcare,0,,2028,00,23060,Fort Wayne MSA,Doctoral or professional degree,2942.558266924752
Healthcare,0,,2028,00,23060,Fort Wayne MSA,High school diploma or equivalent,9228.104275232392
Healthcare,0,,2028,00,23060,Fort Wayne MSA,Master's degree,2376.557278225132
Healthcare,0,,2028,00,23060,Fort Wayne MSA,No formal educational credential,2103.568491878877
Healthcare,0,,2028,00,23060,Fort Wayne MSA,Postsecondary nondegree award,8695.814957098728
Healthcare,0,,2028,00,23060,Fort Wayne MSA,"Some college, no degree",201.5255433046861
Healthcare,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,Associate's degree,7610.994609775395
Healthcare,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,Bachelor's degree,39153.5276074397
Healthcare,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,12427.919636112614
Healthcare,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,42460.52332600008
Healthcare,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,9107.013690025518
Healthcare,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,No formal educational credential,6586.661289461785
Healthcare,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,Postsecondary nondegree award,30648.113265830518
Healthcare,0,,2028,00,26900,Indianapolis-Carmel-Greenwood MSA,"Some college, no degree",941.8346065618366
Healthcare,0,,2028,00,29020,Kokomo MSA,Associate's degree,273.3570851701711
Healthcare,0,,2028,00,29020,Kokomo MSA,Bachelor's degree,1072.955835356428
Healthcare,0,,2028,00,29020,Kokomo MSA,Doctoral or professional degree,308.86468244233225
Healthcare,0,,2028,00,29020,Kokomo MSA,High school diploma or equivalent,1169.0387086798012
Healthcare,0,,2028,00,29020,Kokomo MSA,Master's degree,254.458808840423
Healthcare,0,,2028,00,29020,Kokomo MSA,No formal educational credential,282.83856655211025
Healthcare,0,,2028,00,29020,Kokomo MSA,Postsecondary nondegree award,1234.7015797310896
Healthcare,0,,2028,00,29020,Kokomo MSA,"Some college, no degree",16.207473182719642
Healthcare,0,,2028,00,29200,Lafayette-West Lafayette MSA,Associate's degree,605.4785552986052
Healthcare,0,,2028,00,29200,Lafayette-West Lafayette MSA,Bachelor's degree,2893.216312952772
Healthcare,0,,2028,00,29200,Lafayette-West Lafayette MSA,Doctoral or professional degree,989.9056199922345
Healthcare,0,,2028,00,29200,Lafayette-West Lafayette MSA,High school diploma or equivalent,3147.5440586224586
Healthcare,0,,2028,00,29200,Lafayette-West Lafayette MSA,Master's degree,693.4129964300382
Healthcare,0,,2028,00,29200,Lafayette-West Lafayette MSA,No formal educational credential,712.1104552881013
Healthcare,0,,2028,00,29200,Lafayette-West Lafayette MSA,Postsecondary nondegree award,2401.3111391077914
Healthcare,0,,2028,00,29200,Lafayette-West Lafayette MSA,"Some college, no degree",68.01491545952688
Healthcare,0,,2028,00,31140,Louisville/Jefferson County MSA,Associate's degree,5257.280932900801
Healthcare,0,,2028,00,31140,Louisville/Jefferson County MSA,Bachelor's degree,25540.080704070562
Healthcare,0,,2028,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,6559.319840881723
Healthcare,0,,2028,00,31140,Louisville/Jefferson County MSA,High school diploma or equivalent,22433.365509984873
Healthcare,0,,2028,00,31140,Louisville/Jefferson County MSA,Master's degree,5039.897606660389
Healthcare,0,,2028,00,31140,Louisville/Jefferson County MSA,No formal educational credential,4036.5506609856848
Healthcare,0,,2028,00,31140,Louisville/Jefferson County MSA,Postsecondary nondegree award,21141.767815920295
Healthcare,0,,2028,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",544.374530570138
Healthcare,0,,2028,00,33140,Michigan City-La Porte MSA,Associate's degree,503.5516161910045
Healthcare,0,,2028,00,33140,Michigan City-La Porte MSA,Bachelor's degree,1086.8573533429073
Healthcare,0,,2028,00,33140,Michigan City-La Porte MSA,Doctoral or professional degree,258.2255037832639
Healthcare,0,,2028,00,33140,Michigan City-La Porte MSA,High school diploma or equivalent,1309.4882001346225
Healthcare,0,,2028,00,33140,Michigan City-La Porte MSA,Master's degree,261.1819392010124
Healthcare,0,,2028,00,33140,Michigan City-La Porte MSA,No formal educational credential,218.20399992806335
Healthcare,0,,2028,00,33140,Michigan City-La Porte MSA,Postsecondary nondegree award,1115.0461150566784
Healthcare,0,,2028,00,33140,Michigan City-La Porte MSA,"Some college, no degree",17.745341523954544
Healthcare,0,,2028,00,34620,Muncie MSA,Associate's degree,411.55793420095415
Healthcare,0,,2028,00,34620,Muncie MSA,Bachelor's degree,2009.712633998345
Healthcare,0,,2028,00,34620,Muncie MSA,Doctoral or professional degree,566.4723124065362
Healthcare,0,,2028,00,34620,Muncie MSA,High school diploma or equivalent,2242.9738884940984
