statefips,countyfips,metrofips,cnty_name,year,code,data
18,049,00000,Fulton,2020,604,28
18,049,00000,Fulton,2020,700,73
18,049,00000,Fulton,2020,800,50
18,049,00000,Fulton,2020,900,7
18,049,00000,Fulton,2020,901,5
18,049,00000,Fulton,2020,902,1
18,049,00000,Fulton,2020,903,8
18,049,00000,Fulton,2020,904,16
18,049,00000,Fulton,2020,905,5
18,049,00000,Fulton,2020,906,5
18,049,00000,Fulton,2020,907,3
18,049,00000,Fulton,2020,908,10
18,049,00000,Fulton,2020,909,3
18,049,00000,Fulton,2020,910,0
18,049,00000,Fulton,2020,911,37
18,049,00000,Fulton,2020,912,0
18,049,00000,Fulton,2021,100,157
18,049,00000,Fulton,2021,101,88
18,049,00000,Fulton,2021,102,28
18,049,00000,Fulton,2021,103,41
18,049,00000,Fulton,2021,200,147
18,049,00000,Fulton,2021,201,3
18,049,00000,Fulton,2021,202,3
18,049,00000,Fulton,2021,203,2
18,049,00000,Fulton,2021,204,2
18,049,00000,Fulton,2021,300,78
18,049,00000,Fulton,2021,301,79
18,049,00000,Fulton,2021,302,0
18,049,00000,Fulton,2021,303,0
18,049,00000,Fulton,2021,304,6
18,049,00000,Fulton,2021,305,5
18,049,00000,Fulton,2021,306,146
18,049,00000,Fulton,2021,400,28
18,049,00000,Fulton,2021,401,129
18,049,00000,Fulton,2021,500,65
18,049,00000,Fulton,2021,501,92
18,049,00000,Fulton,2021,600,106
18,049,00000,Fulton,2021,601,12
18,049,00000,Fulton,2021,602,24
18,049,00000,Fulton,2021,603,3
18,049,00000,Fulton,2021,604,12
18,049,00000,Fulton,2021,700,61
18,049,00000,Fulton,2021,800,42
18,049,00000,Fulton,2021,900,8
18,049,00000,Fulton,2021,901,4
18,049,00000,Fulton,2021,902,4
18,049,00000,Fulton,2021,903,11
18,049,00000,Fulton,2021,904,6
18,049,00000,Fulton,2021,905,4
18,049,00000,Fulton,2021,906,4
18,049,00000,Fulton,2021,907,1
18,049,00000,Fulton,2021,908,8
18,049,00000,Fulton,2021,909,2
18,049,00000,Fulton,2021,910,1
18,049,00000,Fulton,2021,911,31
18,049,00000,Fulton,2021,912,0
18,051,00000,Gibson,2017,100,345
18,051,00000,Gibson,2017,101,169
18,051,00000,Gibson,2017,102,66
18,051,00000,Gibson,2017,103,110
18,051,00000,Gibson,2017,300,182
18,051,00000,Gibson,2017,301,163
18,051,00000,Gibson,2017,302,3
18,051,00000,Gibson,2017,303,7
18,051,00000,Gibson,2017,304,4
18,051,00000,Gibson,2017,305,12
18,051,00000,Gibson,2017,306,319
18,051,00000,Gibson,2017,400,33
18,051,00000,Gibson,2017,401,312
18,051,00000,Gibson,2017,500,82
18,051,00000,Gibson,2017,501,263
18,051,00000,Gibson,2017,600,141
18,051,00000,Gibson,2017,601,4
18,051,00000,Gibson,2017,602,108
18,051,00000,Gibson,2017,603,51
18,051,00000,Gibson,2017,604,41
18,051,00000,Gibson,2017,700,233
18,051,00000,Gibson,2017,800,185
18,051,00000,Gibson,2017,900,28
18,051,00000,Gibson,2017,901,25
18,051,00000,Gibson,2017,902,5
18,051,00000,Gibson,2017,903,35
18,051,00000,Gibson,2017,904,52
18,051,00000,Gibson,2017,905,12
18,051,00000,Gibson,2017,906,16
18,051,00000,Gibson,2017,907,12
18,051,00000,Gibson,2017,908,60
18,051,00000,Gibson,2017,909,1
18,051,00000,Gibson,2017,910,1
18,051,00000,Gibson,2017,911,114
18,051,00000,Gibson,2017,912,9
18,051,00000,Gibson,2018,100,323
18,051,00000,Gibson,2018,101,163
18,051,00000,Gibson,2018,102,44
18,051,00000,Gibson,2018,103,116
18,051,00000,Gibson,2018,200,0
18,051,00000,Gibson,2018,201,245
18,051,00000,Gibson,2018,202,14
18,051,00000,Gibson,2018,203,43
18,051,00000,Gibson,2018,204,21
18,051,00000,Gibson,2018,300,150
18,051,00000,Gibson,2018,301,173
18,051,00000,Gibson,2018,302,1
18,051,00000,Gibson,2018,303,6
18,051,00000,Gibson,2018,304,8
18,051,00000,Gibson,2018,305,10
18,051,00000,Gibson,2018,306,298
18,051,00000,Gibson,2018,400,31
18,051,00000,Gibson,2018,401,292
18,051,00000,Gibson,2018,500,87
18,051,00000,Gibson,2018,501,236
18,051,00000,Gibson,2018,600,0
18,051,00000,Gibson,2018,601,135
18,051,00000,Gibson,2018,602,100
18,051,00000,Gibson,2018,603,45
18,051,00000,Gibson,2018,604,43
18,051,00000,Gibson,2018,700,195
18,051,00000,Gibson,2018,800,150
18,051,00000,Gibson,2018,900,19
18,051,00000,Gibson,2018,901,21
18,051,00000,Gibson,2018,902,5
18,051,00000,Gibson,2018,903,27
18,051,00000,Gibson,2018,904,46
18,051,00000,Gibson,2018,905,12
18,051,00000,Gibson,2018,906,9
18,051,00000,Gibson,2018,907,11
18,051,00000,Gibson,2018,908,48
18,051,00000,Gibson,2018,909,3
18,051,00000,Gibson,2018,910,1
18,051,00000,Gibson,2018,911,89
18,051,00000,Gibson,2018,912,9
18,051,00000,Gibson,2019,100,341
18,051,00000,Gibson,2019,101,187
18,051,00000,Gibson,2019,102,36
18,051,00000,Gibson,2019,103,118
18,051,00000,Gibson,2019,200,245
18,051,00000,Gibson,2019,201,1
18,051,00000,Gibson,2019,202,25
18,051,00000,Gibson,2019,203,44
18,051,00000,Gibson,2019,204,26
18,051,00000,Gibson,2019,300,160
18,051,00000,Gibson,2019,301,181
18,051,00000,Gibson,2019,302,5
18,051,00000,Gibson,2019,303,6
18,051,00000,Gibson,2019,304,5
18,051,00000,Gibson,2019,305,21
18,051,00000,Gibson,2019,306,304
18,051,00000,Gibson,2019,400,52
18,051,00000,Gibson,2019,401,289
18,051,00000,Gibson,2019,500,78
18,051,00000,Gibson,2019,501,263
18,051,00000,Gibson,2019,600,218
18,051,00000,Gibson,2019,601,3
18,051,00000,Gibson,2019,602,69
18,051,00000,Gibson,2019,603,21
18,051,00000,Gibson,2019,604,30
18,051,00000,Gibson,2019,700,223
18,051,00000,Gibson,2019,800,160
18,051,00000,Gibson,2019,900,17
18,051,00000,Gibson,2019,901,24
18,051,00000,Gibson,2019,902,8
18,051,00000,Gibson,2019,903,27
18,051,00000,Gibson,2019,904,40
18,051,00000,Gibson,2019,905,13
18,051,00000,Gibson,2019,906,14
18,051,00000,Gibson,2019,907,17
18,051,00000,Gibson,2019,908,49
18,051,00000,Gibson,2019,909,10
18,051,00000,Gibson,2019,910,0
18,051,00000,Gibson,2019,911,85
18,051,00000,Gibson,2019,912,16
18,051,00000,Gibson,2020,100,312
18,051,00000,Gibson,2020,101,160
18,051,00000,Gibson,2020,102,38
18,051,00000,Gibson,2020,103,114
18,051,00000,Gibson,2020,200,0
18,051,00000,Gibson,2020,201,252
18,051,00000,Gibson,2020,202,14
18,051,00000,Gibson,2020,203,29
18,051,00000,Gibson,2020,204,17
18,051,00000,Gibson,2020,300,153
18,051,00000,Gibson,2020,301,159
18,051,00000,Gibson,2020,302,4
18,051,00000,Gibson,2020,303,3
18,051,00000,Gibson,2020,304,7
18,051,00000,Gibson,2020,305,11
18,051,00000,Gibson,2020,306,287
18,051,00000,Gibson,2020,400,0
18,051,00000,Gibson,2020,401,312
18,051,00000,Gibson,2020,500,81
18,051,00000,Gibson,2020,501,231
18,051,00000,Gibson,2020,600,0
18,051,00000,Gibson,2020,601,195
18,051,00000,Gibson,2020,602,67
18,051,00000,Gibson,2020,603,37
18,051,00000,Gibson,2020,604,13
18,051,00000,Gibson,2020,700,188
18,051,00000,Gibson,2020,800,137
18,051,00000,Gibson,2020,900,19
18,051,00000,Gibson,2020,901,12
18,051,00000,Gibson,2020,902,10
18,051,00000,Gibson,2020,903,26
18,051,00000,Gibson,2020,904,40
18,051,00000,Gibson,2020,905,13
18,051,00000,Gibson,2020,906,11
18,051,00000,Gibson,2020,907,6
18,051,00000,Gibson,2020,908,51
18,051,00000,Gibson,2020,909,7
18,051,00000,Gibson,2020,910,4
18,051,00000,Gibson,2020,911,70
18,051,00000,Gibson,2020,912,5
18,051,00000,Gibson,2021,100,342
18,051,00000,Gibson,2021,101,177
18,051,00000,Gibson,2021,102,50
18,051,00000,Gibson,2021,103,115
18,051,00000,Gibson,2021,200,320
18,051,00000,Gibson,2021,201,2
18,051,00000,Gibson,2021,202,1
18,051,00000,Gibson,2021,203,7
18,051,00000,Gibson,2021,204,12
18,051,00000,Gibson,2021,300,181
18,051,00000,Gibson,2021,301,161
18,051,00000,Gibson,2021,302,2
18,051,00000,Gibson,2021,303,4
18,051,00000,Gibson,2021,304,8
18,051,00000,Gibson,2021,305,16
18,051,00000,Gibson,2021,306,312
18,051,00000,Gibson,2021,400,52
18,051,00000,Gibson,2021,401,290
18,051,00000,Gibson,2021,500,83
18,051,00000,Gibson,2021,501,259
18,051,00000,Gibson,2021,600,205
18,051,00000,Gibson,2021,601,3
18,051,00000,Gibson,2021,602,60
18,051,00000,Gibson,2021,603,35
18,051,00000,Gibson,2021,604,39
18,051,00000,Gibson,2021,700,198
18,051,00000,Gibson,2021,800,159
18,051,00000,Gibson,2021,900,21
18,051,00000,Gibson,2021,901,18
18,051,00000,Gibson,2021,902,4
18,051,00000,Gibson,2021,903,25
18,051,00000,Gibson,2021,904,50
18,051,00000,Gibson,2021,905,17
18,051,00000,Gibson,2021,906,14
18,051,00000,Gibson,2021,907,10
18,051,00000,Gibson,2021,908,37
18,051,00000,Gibson,2021,909,16
18,051,00000,Gibson,2021,910,5
18,051,00000,Gibson,2021,911,95
18,051,00000,Gibson,2021,912,6
18,053,00000,Grant,2017,100,736
18,053,00000,Grant,2017,101,424
18,053,00000,Grant,2017,102,87
18,053,00000,Grant,2017,103,225
18,053,00000,Grant,2017,300,351
18,053,00000,Grant,2017,301,385
18,053,00000,Grant,2017,302,7
18,053,00000,Grant,2017,303,69
18,053,00000,Grant,2017,304,46
18,053,00000,Grant,2017,305,49
18,053,00000,Grant,2017,306,565
18,053,00000,Grant,2017,400,115
18,053,00000,Grant,2017,401,621
18,053,00000,Grant,2017,500,313
18,053,00000,Grant,2017,501,423
18,053,00000,Grant,2017,600,323
18,053,00000,Grant,2017,601,27
18,053,00000,Grant,2017,602,176
18,053,00000,Grant,2017,603,66
18,053,00000,Grant,2017,604,144
18,053,00000,Grant,2017,700,454
18,053,00000,Grant,2017,800,324
18,053,00000,Grant,2017,900,76
18,053,00000,Grant,2017,901,37
18,053,00000,Grant,2017,902,28
18,053,00000,Grant,2017,903,67
18,053,00000,Grant,2017,904,61
18,053,00000,Grant,2017,905,24
18,053,00000,Grant,2017,906,17
18,053,00000,Grant,2017,907,14
18,053,00000,Grant,2017,908,132
18,053,00000,Grant,2017,909,2
18,053,00000,Grant,2017,910,4
18,053,00000,Grant,2017,911,183
18,053,00000,Grant,2017,912,3
18,053,00000,Grant,2018,100,754
18,053,00000,Grant,2018,101,468
18,053,00000,Grant,2018,102,45
18,053,00000,Grant,2018,103,241
18,053,00000,Grant,2018,200,0
18,053,00000,Grant,2018,201,624
18,053,00000,Grant,2018,202,36
18,053,00000,Grant,2018,203,62
18,053,00000,Grant,2018,204,32
18,053,00000,Grant,2018,300,377
18,053,00000,Grant,2018,301,377
18,053,00000,Grant,2018,302,4
18,053,00000,Grant,2018,303,60
18,053,00000,Grant,2018,304,41
18,053,00000,Grant,2018,305,40
18,053,00000,Grant,2018,306,609
18,053,00000,Grant,2018,400,116
18,053,00000,Grant,2018,401,638
18,053,00000,Grant,2018,500,327
18,053,00000,Grant,2018,501,427
18,053,00000,Grant,2018,600,0
18,053,00000,Grant,2018,601,350
18,053,00000,Grant,2018,602,175
18,053,00000,Grant,2018,603,78
18,053,00000,Grant,2018,604,151
18,053,00000,Grant,2018,700,408
18,053,00000,Grant,2018,800,295
18,053,00000,Grant,2018,900,74
18,053,00000,Grant,2018,901,34
18,053,00000,Grant,2018,902,16
18,053,00000,Grant,2018,903,70
18,053,00000,Grant,2018,904,48
18,053,00000,Grant,2018,905,17
18,053,00000,Grant,2018,906,17
18,053,00000,Grant,2018,907,19
18,053,00000,Grant,2018,908,100
18,053,00000,Grant,2018,909,4
18,053,00000,Grant,2018,910,0
18,053,00000,Grant,2018,911,191
18,053,00000,Grant,2018,912,0
18,053,00000,Grant,2019,100,799
18,053,00000,Grant,2019,101,548
18,053,00000,Grant,2019,102,38
18,053,00000,Grant,2019,103,213
18,053,00000,Grant,2019,200,678
18,053,00000,Grant,2019,201,9
18,053,00000,Grant,2019,202,37
18,053,00000,Grant,2019,203,41
18,053,00000,Grant,2019,204,34
18,053,00000,Grant,2019,300,396
18,053,00000,Grant,2019,301,403
18,053,00000,Grant,2019,302,3
18,053,00000,Grant,2019,303,81
18,053,00000,Grant,2019,304,42
18,053,00000,Grant,2019,305,57
18,053,00000,Grant,2019,306,616
18,053,00000,Grant,2019,400,141
18,053,00000,Grant,2019,401,658
18,053,00000,Grant,2019,500,351
18,053,00000,Grant,2019,501,448
18,053,00000,Grant,2019,600,546
18,053,00000,Grant,2019,601,23
18,053,00000,Grant,2019,602,91
18,053,00000,Grant,2019,603,40
18,053,00000,Grant,2019,604,99
18,053,00000,Grant,2019,700,413
18,053,00000,Grant,2019,800,275
18,053,00000,Grant,2019,900,52
18,053,00000,Grant,2019,901,27
18,053,00000,Grant,2019,902,20
18,053,00000,Grant,2019,903,62
18,053,00000,Grant,2019,904,49
18,053,00000,Grant,2019,905,30
18,053,00000,Grant,2019,906,26
18,053,00000,Grant,2019,907,9
18,053,00000,Grant,2019,908,104
18,053,00000,Grant,2019,909,6
18,053,00000,Grant,2019,910,3
18,053,00000,Grant,2019,911,162
18,053,00000,Grant,2019,912,0
18,053,00000,Grant,2020,100,848
18,053,00000,Grant,2020,101,526
18,053,00000,Grant,2020,102,35
18,053,00000,Grant,2020,103,287
18,053,00000,Grant,2020,200,0
18,053,00000,Grant,2020,201,748
18,053,00000,Grant,2020,202,37
18,053,00000,Grant,2020,203,36
18,053,00000,Grant,2020,204,27
18,053,00000,Grant,2020,300,418
18,053,00000,Grant,2020,301,430
18,053,00000,Grant,2020,302,10
18,053,00000,Grant,2020,303,81
18,053,00000,Grant,2020,304,54
18,053,00000,Grant,2020,305,59
18,053,00000,Grant,2020,306,644
18,053,00000,Grant,2020,400,1
18,053,00000,Grant,2020,401,847
18,053,00000,Grant,2020,500,380
18,053,00000,Grant,2020,501,468
18,053,00000,Grant,2020,600,0
18,053,00000,Grant,2020,601,634
18,053,00000,Grant,2020,602,99
18,053,00000,Grant,2020,603,56
18,053,00000,Grant,2020,604,59
18,053,00000,Grant,2020,700,392
18,053,00000,Grant,2020,800,255
18,053,00000,Grant,2020,900,39
18,053,00000,Grant,2020,901,29
18,053,00000,Grant,2020,902,16
18,053,00000,Grant,2020,903,60
18,053,00000,Grant,2020,904,58
18,053,00000,Grant,2020,905,25
18,053,00000,Grant,2020,906,17
18,053,00000,Grant,2020,907,11
18,053,00000,Grant,2020,908,70
18,053,00000,Grant,2020,909,5
18,053,00000,Grant,2020,910,4
18,053,00000,Grant,2020,911,176
18,053,00000,Grant,2020,912,0
18,053,00000,Grant,2021,100,763
18,053,00000,Grant,2021,101,476
18,053,00000,Grant,2021,102,52
18,053,00000,Grant,2021,103,235
18,053,00000,Grant,2021,200,701
18,053,00000,Grant,2021,201,6
18,053,00000,Grant,2021,202,19
18,053,00000,Grant,2021,203,20
18,053,00000,Grant,2021,204,17
18,053,00000,Grant,2021,300,394
18,053,00000,Grant,2021,301,369
18,053,00000,Grant,2021,302,12
18,053,00000,Grant,2021,303,59
18,053,00000,Grant,2021,304,38
18,053,00000,Grant,2021,305,53
18,053,00000,Grant,2021,306,601
18,053,00000,Grant,2021,400,133
18,053,00000,Grant,2021,401,630
18,053,00000,Grant,2021,500,329
18,053,00000,Grant,2021,501,434
18,053,00000,Grant,2021,600,561
18,053,00000,Grant,2021,601,10
18,053,00000,Grant,2021,602,81
18,053,00000,Grant,2021,603,33
18,053,00000,Grant,2021,604,78
18,053,00000,Grant,2021,700,355
18,053,00000,Grant,2021,800,243
18,053,00000,Grant,2021,900,36
18,053,00000,Grant,2021,901,38
18,053,00000,Grant,2021,902,20
18,053,00000,Grant,2021,903,57
18,053,00000,Grant,2021,904,42
18,053,00000,Grant,2021,905,22
18,053,00000,Grant,2021,906,18
18,053,00000,Grant,2021,907,10
18,053,00000,Grant,2021,908,82
18,053,00000,Grant,2021,909,10
18,053,00000,Grant,2021,910,6
18,053,00000,Grant,2021,911,145
18,053,00000,Grant,2021,912,0
18,055,00000,Greene,2017,100,323
18,055,00000,Greene,2017,101,155
18,055,00000,Greene,2017,102,51
18,055,00000,Greene,2017,103,117
18,055,00000,Greene,2017,300,163
18,055,00000,Greene,2017,301,160
18,055,00000,Greene,2017,302,0
18,055,00000,Greene,2017,303,1
18,055,00000,Greene,2017,304,9
18,055,00000,Greene,2017,305,3
18,055,00000,Greene,2017,306,310
18,055,00000,Greene,2017,400,8
18,055,00000,Greene,2017,401,315
18,055,00000,Greene,2017,500,121
18,055,00000,Greene,2017,501,202
18,055,00000,Greene,2017,600,103
18,055,00000,Greene,2017,601,15
18,055,00000,Greene,2017,602,106
18,055,00000,Greene,2017,603,26
18,055,00000,Greene,2017,604,73
18,055,00000,Greene,2017,700,225
18,055,00000,Greene,2017,800,191
18,055,00000,Greene,2017,900,39
18,055,00000,Greene,2017,901,19
18,055,00000,Greene,2017,902,9
18,055,00000,Greene,2017,903,38
18,055,00000,Greene,2017,904,48
18,055,00000,Greene,2017,905,13
18,055,00000,Greene,2017,906,20
18,055,00000,Greene,2017,907,5
18,055,00000,Greene,2017,908,92
18,055,00000,Greene,2017,909,2
18,055,00000,Greene,2017,910,2
18,055,00000,Greene,2017,911,95
18,055,00000,Greene,2017,912,0
18,055,00000,Greene,2018,100,315
18,055,00000,Greene,2018,101,171
18,055,00000,Greene,2018,102,45
18,055,00000,Greene,2018,103,99
18,055,00000,Greene,2018,200,0
18,055,00000,Greene,2018,201,276
18,055,00000,Greene,2018,202,11
18,055,00000,Greene,2018,203,24
18,055,00000,Greene,2018,204,4
18,055,00000,Greene,2018,300,150
18,055,00000,Greene,2018,301,165
18,055,00000,Greene,2018,302,1
18,055,00000,Greene,2018,303,0
18,055,00000,Greene,2018,304,9
18,055,00000,Greene,2018,305,5
18,055,00000,Greene,2018,306,300
18,055,00000,Greene,2018,400,15
18,055,00000,Greene,2018,401,300
18,055,00000,Greene,2018,500,123
18,055,00000,Greene,2018,501,192
18,055,00000,Greene,2018,600,0
18,055,00000,Greene,2018,601,145
18,055,00000,Greene,2018,602,89
18,055,00000,Greene,2018,603,30
18,055,00000,Greene,2018,604,51
18,055,00000,Greene,2018,700,197
18,055,00000,Greene,2018,800,178
18,055,00000,Greene,2018,900,30
18,055,00000,Greene,2018,901,17
18,055,00000,Greene,2018,902,13
18,055,00000,Greene,2018,903,29
18,055,00000,Greene,2018,904,42
18,055,00000,Greene,2018,905,14
18,055,00000,Greene,2018,906,26
18,055,00000,Greene,2018,907,7
18,055,00000,Greene,2018,908,97
18,055,00000,Greene,2018,909,1
18,055,00000,Greene,2018,910,1
18,055,00000,Greene,2018,911,77
18,055,00000,Greene,2018,912,2
18,055,00000,Greene,2019,100,339
18,055,00000,Greene,2019,101,163
18,055,00000,Greene,2019,102,37
18,055,00000,Greene,2019,103,139
18,055,00000,Greene,2019,200,275
18,055,00000,Greene,2019,201,3
18,055,00000,Greene,2019,202,24
18,055,00000,Greene,2019,203,32
18,055,00000,Greene,2019,204,5
18,055,00000,Greene,2019,300,171
18,055,00000,Greene,2019,301,168
18,055,00000,Greene,2019,302,3
18,055,00000,Greene,2019,303,0
18,055,00000,Greene,2019,304,7
18,055,00000,Greene,2019,305,6
18,055,00000,Greene,2019,306,323
18,055,00000,Greene,2019,400,41
18,055,00000,Greene,2019,401,298
18,055,00000,Greene,2019,500,127
18,055,00000,Greene,2019,501,212
18,055,00000,Greene,2019,600,209
18,055,00000,Greene,2019,601,6
18,055,00000,Greene,2019,602,58
18,055,00000,Greene,2019,603,20
18,055,00000,Greene,2019,604,46
18,055,00000,Greene,2019,700,209
18,055,00000,Greene,2019,800,182
18,055,00000,Greene,2019,900,28
18,055,00000,Greene,2019,901,23
18,055,00000,Greene,2019,902,11
18,055,00000,Greene,2019,903,30
18,055,00000,Greene,2019,904,39
18,055,00000,Greene,2019,905,21
18,055,00000,Greene,2019,906,23
18,055,00000,Greene,2019,907,7
18,055,00000,Greene,2019,908,91
18,055,00000,Greene,2019,909,10
18,055,00000,Greene,2019,910,2
18,055,00000,Greene,2019,911,74
18,055,00000,Greene,2019,912,5
18,055,00000,Greene,2020,100,320
18,055,00000,Greene,2020,101,152
18,055,00000,Greene,2020,102,23
18,055,00000,Greene,2020,103,145
18,055,00000,Greene,2020,200,0
18,055,00000,Greene,2020,201,277
18,055,00000,Greene,2020,202,8
18,055,00000,Greene,2020,203,19
18,055,00000,Greene,2020,204,16
18,055,00000,Greene,2020,300,145
18,055,00000,Greene,2020,301,175
18,055,00000,Greene,2020,302,0
18,055,00000,Greene,2020,303,0
18,055,00000,Greene,2020,304,6
18,055,00000,Greene,2020,305,8
18,055,00000,Greene,2020,306,306
18,055,00000,Greene,2020,400,0
18,055,00000,Greene,2020,401,320
18,055,00000,Greene,2020,500,113
18,055,00000,Greene,2020,501,207
18,055,00000,Greene,2020,600,0
18,055,00000,Greene,2020,601,187
18,055,00000,Greene,2020,602,70
18,055,00000,Greene,2020,603,30
18,055,00000,Greene,2020,604,33
18,055,00000,Greene,2020,700,177
18,055,00000,Greene,2020,800,148
18,055,00000,Greene,2020,900,12
18,055,00000,Greene,2020,901,18
18,055,00000,Greene,2020,902,12
18,055,00000,Greene,2020,903,26
18,055,00000,Greene,2020,904,40
18,055,00000,Greene,2020,905,22
18,055,00000,Greene,2020,906,15
18,055,00000,Greene,2020,907,3
18,055,00000,Greene,2020,908,54
18,055,00000,Greene,2020,909,3
18,055,00000,Greene,2020,910,4
18,055,00000,Greene,2020,911,85
18,055,00000,Greene,2020,912,2
18,055,00000,Greene,2021,100,327
18,055,00000,Greene,2021,101,173
18,055,00000,Greene,2021,102,31
18,055,00000,Greene,2021,103,123
18,055,00000,Greene,2021,200,313
18,055,00000,Greene,2021,201,0
18,055,00000,Greene,2021,202,2
18,055,00000,Greene,2021,203,5
18,055,00000,Greene,2021,204,7
18,055,00000,Greene,2021,300,169
18,055,00000,Greene,2021,301,158
18,055,00000,Greene,2021,302,2
18,055,00000,Greene,2021,303,1
18,055,00000,Greene,2021,304,8
18,055,00000,Greene,2021,305,4
18,055,00000,Greene,2021,306,312
18,055,00000,Greene,2021,400,25
18,055,00000,Greene,2021,401,302
18,055,00000,Greene,2021,500,100
18,055,00000,Greene,2021,501,227
18,055,00000,Greene,2021,600,242
18,055,00000,Greene,2021,601,3
18,055,00000,Greene,2021,602,37
18,055,00000,Greene,2021,603,19
18,055,00000,Greene,2021,604,26
18,055,00000,Greene,2021,700,184
18,055,00000,Greene,2021,800,146
18,055,00000,Greene,2021,900,24
18,055,00000,Greene,2021,901,21
18,055,00000,Greene,2021,902,12
18,055,00000,Greene,2021,903,28
18,055,00000,Greene,2021,904,28
18,055,00000,Greene,2021,905,17
18,055,00000,Greene,2021,906,9
18,055,00000,Greene,2021,907,7
18,055,00000,Greene,2021,908,56
18,055,00000,Greene,2021,909,8
18,055,00000,Greene,2021,910,2
18,055,00000,Greene,2021,911,78
18,055,00000,Greene,2021,912,2
18,057,00000,Hamilton,2017,100,4215
18,057,00000,Hamilton,2017,101,1717
18,057,00000,Hamilton,2017,102,264
18,057,00000,Hamilton,2017,103,2234
18,057,00000,Hamilton,2017,300,2076
18,057,00000,Hamilton,2017,301,2139
18,057,00000,Hamilton,2017,302,255
18,057,00000,Hamilton,2017,303,200
18,057,00000,Hamilton,2017,304,204
18,057,00000,Hamilton,2017,305,164
18,057,00000,Hamilton,2017,306,3392
18,057,00000,Hamilton,2017,400,142
18,057,00000,Hamilton,2017,401,4073
18,057,00000,Hamilton,2017,500,494
18,057,00000,Hamilton,2017,501,3721
18,057,00000,Hamilton,2017,600,861
