display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs,grp
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2010,000000,,0,0,73174.71672077451,5054930987.689959
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2024,000000,,0,0,234257.79985473497,29372106988.50354
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2014,000000,,0,0,135510.1783591832,13110385771.726717
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2009,000000,,0,0,97838.24956472371,6602520460.80892
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2023,000000,,0,0,47748.75896227195,4707592674.856232
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2011,000000,,0,0,43046.89530827419,3312241810.707658
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2017,000000,,0,0,42092.95716159893,3578829932.4456143
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,0,0,42491.71399730931,5116787035.885454
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2015,000000,,0,0,656259.0658557117,65272122859.73912
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0,0,652368.2334263418,75604613655.5153
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0,0,105189.89290293095,10652787482.471119
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2007,000000,,0,0,42133.12859374709,3834512869.718521
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2013,000000,,0,0,1018172.8658183619,102264315727.49171
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2009,000000,,0,0,203715.29434971674,15852525383.122723
0,0,Total - All Industries,,,0,000,00000,United States,2008,000000,,0,0,142935026.10585472,13172929997781.648
0,0,Total - All Industries,,,0,000,00000,United States,2013,000000,,0,0,142209520.51448527,15046805060618.246
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2007,000000,,0,0,52197.6392427579,3167763265.486472
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2021,000000,,0,0,46531.96439469742,4166065401.948376
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,0,0,712583.496189234,96980319317.61298
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2021,000000,,0,0,36931.58552920599,3769051731.5437465
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2022,000000,,0,0,36261.35043185587,4064988011.997248
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2015,000000,,0,0,1005965.7867455595,105263363092.28737
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,4685593.591019519,649594961174.7024
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2013,000000,,0,0,133548.08878829514,12285015717.311214
0,0,Total - All Industries,,,0,000,00000,United States,2020,000000,,0,0,147345628.8351288,18921229119353.742
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,0,0,144794.05493134816,16386213210.65502
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2009,000000,,0,0,71070.91284268406,5079747347.193847
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2014,000000,,0,0,71379.67356511884,5821364530.173139
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2017,000000,,0,0,4616603.202211151,600442263711.8356
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2012,000000,,0,0,49088.84616071627,4818525885.964061
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2016,000000,,0,0,218725.31834583083,20694065134.616047
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2009,000000,,0,0,132603.88825493457,11471697777.458693
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2008,000000,,0,0,118110.92696732197,7828428826.141555
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2010,000000,,0,0,47407.044472253314,3009532283.5595303
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2022,000000,,0,0,47444.95744813424,4472745352.411153
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2008,000000,,0,0,46474.97604179351,3302668989.6237364
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2013,000000,,0,0,42420.13048876288,3443783964.285234
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2014,000000,,0,0,640258.4482871715,61291538362.025986
